Datetime,Outsides_tem,Temperature,Related_humidity,CO2,PMV
 01/02  08:00:00,2.0,11.67607314,51.26470077,410.8301363,-1.307087053
 01/02  09:00:00,2.25,12.10820304,49.57526956,410.8300394,-1.2180628999999998
 01/02  10:00:00,2.775,14.0211074,45.95779432,627.8112652000001,-1.06391821
 01/02  11:00:00,3.3125,14.30492819,46.2582951,752.8386356000001,-0.953332952
 01/02  12:00:00,3.875,14.51452108,44.31743711,768.7045912000001,-0.941610143
 01/02  13:00:00,4.6,14.37138035,42.14754371,717.5146352,-0.9445150059999999
 01/02  14:00:00,5.4625,14.81671226,38.89986134,702.2513622,-0.919116154
 01/02  15:00:00,6.4875,15.27979141,36.84116863,711.8668367,-0.8668869440000001
 01/02  16:00:00,7.4625,16.04571784,36.07605613,775.8889626,-0.7895762890000001
 01/02  17:00:00,7.675,15.98702702,36.84972018,778.1268097999999,-0.757930714
 01/02  18:00:00,7.2875,15.29475008,37.32054893,676.8292795,-0.8145451570000001
 01/02  19:00:00,6.6625,14.51979941,37.57455484,553.6006984,-0.905508492
 01/02  20:00:00,5.9625,13.969787900000002,37.78413819,464.6565037,-1.9413761580000002
 01/02  21:00:00,5.3875,13.72099298,38.31563174,427.5209543,-1.975739774
 01/02  22:00:00,5.0125,13.56267694,39.13845205,416.0011745,-1.992422942
 01/02  23:00:00,4.8375,13.48777123,39.82458846,412.4312785,-1.999872352
 01/02  24:00:00,4.8,11.86507538,44.99500288,411.397595,-2.118617419
 01/03  01:00:00,4.8,11.44651351,46.89261321,411.02269920000003,-1.248505137
 01/03  02:00:00,4.675,11.38007158,47.59512017,410.8992135,-1.256434326
 01/03  03:00:00,4.35,11.27252759,48.25835153,410.85484560000003,-1.2681017209999998
 01/03  04:00:00,3.7625,11.0969246,48.9962691,410.8389082,-1.287186923
 01/03  05:00:00,2.9375,10.854128300000001,49.45880898,410.83318760000003,-1.316129586
 01/03  06:00:00,2.1,10.60014712,49.59013322,410.831138,-1.34942699
 01/03  07:00:00,1.3625,10.37034716,49.44828381,410.83040539999996,-1.38117951
 01/03  08:00:00,0.975,11.65376648,44.67202502,410.83014219999995,-1.2989303540000001
 01/03  09:00:00,1.525,12.10264366,43.33132923,410.830041,-1.21613134
 01/03  10:00:00,2.9,14.23855349,41.23252815,622.1555517999999,-1.039570635
 01/03  11:00:00,4.5625,14.96404326,43.2395992,753.1146482,-0.87415116
 01/03  12:00:00,6.2625,15.57411865,43.26001868,769.6046941000001,-0.8050651190000001
 01/03  13:00:00,7.9,15.73533362,42.62226023,718.9529057999999,-0.7637993120000001
 01/03  14:00:00,9.375,16.40238356,40.2752658,703.9543881,-0.6997966240000001
 01/03  15:00:00,10.7125,16.94432607,38.38191284,713.7964307,-0.628790327
 01/03  16:00:00,11.6375,17.55263434,37.52712273,778.1465718999999,-0.570051148
 01/03  17:00:00,11.7125,17.50802269,37.27275299,780.6087964,-0.5402713920000001
 01/03  18:00:00,11.1,16.83401333,36.67556491,678.9633746000001,-0.60308697
 01/03  19:00:00,10.175,16.10830618,35.86879851,554.9861624,-0.6910032190000001
 01/03  20:00:00,9.05,15.48383664,35.69662347,465.3520571,-1.727954215
 01/03  21:00:00,7.9125,15.060615599999998,36.27467054,427.80728020000004,-1.779020065
 01/03  22:00:00,7.0,14.74597426,37.29163366,416.10470689999994,-1.811385835
 01/03  23:00:00,6.2625,14.46246845,38.56194533,412.4660103,-1.837678528
 01/03  24:00:00,5.6875,12.63034813,44.27602995,411.4103204,-1.9777419580000002
 01/04  01:00:00,5.25,12.07592246,47.18686877,411.0270242,-1.12103696
 01/04  02:00:00,4.9125,11.93899549,48.88168669,410.9007045,-1.13670381
 01/04  03:00:00,4.55,11.81036592,50.70017153,410.855354,-1.149285664
 01/04  04:00:00,4.15,11.67099232,52.54273008,410.839083,-1.163407261
 01/04  05:00:00,3.6875,11.52003227,54.05701187,410.8332504,-1.1790840120000001
 01/04  06:00:00,3.25,11.36960054,55.04001403,410.8311617,-1.197498575
 01/04  07:00:00,2.9125,11.241404800000002,55.37797931,410.8304148,-1.215912402
 01/04  08:00:00,2.7375,12.61802208,50.13310855,410.8301459,-1.122356302
 01/04  09:00:00,3.075,13.05209969,48.19817707,410.8300421,-1.037453437
 01/04  10:00:00,4.1125,15.10486062,44.74374447,622.2183716,-0.87543853
 01/04  11:00:00,5.5375,15.7755407,45.30730106,753.2259474,-0.7218598979999999
 01/04  12:00:00,7.225,16.3150253,44.20774266,769.7459904,-0.670589081
 01/04  13:00:00,9.025,16.54039999,42.61546115,719.1921502,-0.625678638
 01/04  14:00:00,10.6375,17.23021678,40.00375388,704.27413,-0.5595776889999999
 01/04  15:00:00,12.0125,17.74981466,38.46727756,714.2146968999999,-0.491907534
 01/04  16:00:00,12.875,18.32421123,38.69827932,778.6479204,-0.434884005
 01/04  17:00:00,12.7875,18.16161296,40.88489629,781.187672,-0.41628204700000004
 01/04  18:00:00,11.85,17.48149722,42.88547657,679.3647187000001,-0.46131776700000005
 01/04  19:00:00,10.275,16.60910121,44.6248525,555.0625154,-0.550587872
 01/04  20:00:00,8.475,15.72510515,46.14115381,465.2602638999999,-1.610268118
 01/04  21:00:00,6.675,15.03220296,47.09764764,427.7163721,-1.690038898
 01/04  22:00:00,5.125,14.45080867,47.36993141,416.04958849999997,-1.759533182
 01/04  23:00:00,3.975,14.04313411,46.92006014,412.43861360000005,-1.813063406
 01/04  24:00:00,3.1625,12.28989666,50.94012059,411.39651089999995,-1.961924032
 01/05  01:00:00,2.525,11.72711742,51.14167635,411.0205146,-1.11414335
 01/05  02:00:00,1.9875,11.52229605,50.31552257,410.8977228,-1.148309096
 01/05  03:00:00,1.4875,11.34136305,49.44830297,410.8540443,-1.177355842
 01/05  04:00:00,0.925,11.14815522,48.48553715,410.8385254,-1.207528178
 01/05  05:00:00,0.325,10.94071619,47.5699519,410.8330183,-1.240342628
 01/05  06:00:00,-0.2125,10.74584313,46.44236547,410.8310671,-1.272639833
 01/05  07:00:00,-0.65,10.57390539,44.97026288,410.8303768,-1.3035396590000001
 01/05  08:00:00,-0.8625,11.82035449,39.71405889,410.8301312,-1.225610585
 01/05  09:00:00,0.35,12.37213823,38.07598969,410.8300375,-1.1425311329999999
 01/05  10:00:00,2.85,14.72290446,37.07926374,619.1941095,-0.9411397509999999
 01/05  11:00:00,5.4,15.83480668,39.69527339,753.0201356000001,-0.7326795420000001
 01/05  12:00:00,7.675,16.59462693,40.32479384,769.7721986,-0.6425192670000001
 01/05  13:00:00,9.5625,16.80284424,39.88542117,719.3662691000001,-0.596779909
 01/05  14:00:00,11.075,17.37290027,37.79741001,704.4726825,-0.5496037460000001
 01/05  15:00:00,12.1625,17.78879997,36.50182741,714.3632464,-0.494809131
 01/05  16:00:00,12.75,18.49966535,36.42268543,778.5130163,-0.40597121
 01/05  17:00:00,12.5875,18.28741162,38.96087915,780.8243474999999,-0.392041762
 01/05  18:00:00,11.65,17.52707941,41.58675802,679.052798,-0.45325096299999995
 01/05  19:00:00,10.2,16.67325773,43.94864345,554.8794096,-0.538057689
 01/05  20:00:00,8.475,15.81521787,46.24886153,465.18112010000004,-1.59003451
 01/05  21:00:00,6.7375,15.14511974,47.72851867,427.68461389999993,-1.666308216
 01/05  22:00:00,5.2875,14.60361318,48.25348318,416.0382338,-1.7303183000000002
 01/05  23:00:00,4.175,14.20644063,47.99615352,412.4348843,-1.781701325
 01/05  24:00:00,3.3,12.433799800000001,52.03929917,411.3951557,-1.932095775
 01/06  01:00:00,2.6875,11.87204741,51.76974178,411.02004669999997,-1.087028173
 01/06  02:00:00,2.1875,11.68072959,50.51587375,410.8975639,-1.12005138
 01/06  03:00:00,1.6875,11.49520145,49.46128196,410.85399160000003,-1.151088673
 01/06  04:00:00,1.1875,11.31242425,48.65325102,410.8385092,-1.180792615
 01/06  05:00:00,0.625,11.11694034,48.02543814,410.8330142,-1.2107420309999999
 01/06  06:00:00,0.15,10.93492184,47.5004154,410.83106630000003,-1.240759695
 01/06  07:00:00,-0.25,10.77614005,46.98270922,410.8303768,-1.266731315
 01/06  08:00:00,-0.4625,12.03278422,42.35787065,410.8301313,-1.185331477
 01/06  09:00:00,-0.1875,12.36827476,40.96741045,410.8300375,-1.114867131
 01/06  10:00:00,0.8125,14.25968299,39.11032341,623.4292278,-0.964473928
 01/06  11:00:00,2.55,14.91291622,40.87232569,751.5226991000001,-0.820289235
 01/06  12:00:00,4.675,15.64002773,41.29770102,767.7858539,-0.745628409
 01/06  13:00:00,6.9375,15.98473171,42.05078824,717.4387136,-0.684860094
 01/06  14:00:00,9.05,16.78936125,42.02233015,702.9677836,-0.605367635
 01/06  15:00:00,10.8,17.46932475,42.48223519,713.1756309,-0.505699407
 01/06  16:00:00,11.8375,18.23660232,43.2887586,777.5674757,-0.40726913600000003
 01/06  17:00:00,11.85,18.154431600000002,44.90592054,779.9244369,-0.37324361799999994
 01/06  18:00:00,11.1375,17.45339824,45.74542804,678.2804605,-0.43291507
 01/06  19:00:00,9.9875,16.60937765,45.99321835,554.4422373,-0.5324376789999999
 01/06  20:00:00,8.5625,15.82279736,45.92353168,465.008926,-1.5913393690000002
 01/06  21:00:00,7.1875,15.29244478,45.70016719,427.63363449999997,-1.661152863
 01/06  22:00:00,6.075,14.87342494,45.52887909,416.028268,-1.712287162
 01/06  23:00:00,5.2,14.55011726,45.20432612,412.4348038,-1.753746495
 01/06  24:00:00,4.4625,12.773907000000001,49.61185041,411.3965704,-1.89876163
 01/07  01:00:00,3.8875,12.211909,50.25016153,411.0212022,-1.050828965
 01/07  02:00:00,3.3875,12.02595424,50.07300036,410.89820510000004,-1.079354404
 01/07  03:00:00,2.825,11.83498886,49.94594597,410.8542986,-1.106282547
 01/07  04:00:00,2.1625,11.62153837,49.63930728,410.8386427,-1.136117123
 01/07  05:00:00,1.4,11.38057446,49.20886098,410.83306830000004,-1.1701539890000001
 01/07  06:00:00,0.6625,11.13847868,48.80954212,410.83108710000005,-1.2059766809999999
 01/07  07:00:00,0.0875,10.93336223,48.11038081,410.83038450000004,-1.238604979
 01/07  08:00:00,-0.225,12.172763699999999,43.0556669,410.830134,-1.161096905
 01/07  09:00:00,0.2,12.53822768,41.90417458,410.8300383,-1.089567069
 01/07  10:00:00,1.3125,14.48606849,40.29984487,623.4555953,-0.930768948
 01/07  11:00:00,2.675,15.05985066,42.06013982,751.4540312,-0.788271754
 01/07  12:00:00,4.1375,15.559104300000001,41.93949664,767.3569821000001,-0.739383838
 01/07  13:00:00,5.7,15.66133278,41.42602298,716.6140965,-0.711468202
 01/07  14:00:00,7.3625,16.35641871,39.75369352,701.8784168,-0.652794268
 01/07  15:00:00,9.1875,17.02468099,39.2399013,711.9937326,-0.5712237720000001
 01/07  16:00:00,10.7125,17.87979583,40.14443963,776.5385924,-0.47289187
 01/07  17:00:00,11.0125,17.82171128,42.40920752,779.1339399,-0.43657408
 01/07  18:00:00,10.4,17.17403389,43.47215613,677.683125,-0.483344116
 01/07  19:00:00,9.4125,16.38779986,44.06575344,554.0638467,-0.5702040629999999
 01/07  20:00:00,8.25,15.68290737,44.78172517,464.8345818,-1.618159216
 01/07  21:00:00,7.05,15.23154218,45.35612189,427.56786900000003,-1.6739715030000002
 01/07  22:00:00,5.975,14.82823396,45.7729301,416.0047048,-1.7203258280000002
 01/07  23:00:00,5.1625,14.51744834,46.03872082,412.4266437,-1.759451365
 01/07  24:00:00,4.4625,12.74690483,51.07563119,411.39362810000006,-1.901584076
 01/08  01:00:00,3.8875,12.17735158,52.211636999999996,411.0202391,-1.053236321
 01/08  02:00:00,3.3875,11.98490251,52.34181057,410.8978727,-1.081895821
 01/08  03:00:00,2.825,11.79051319,52.27360752,410.8541841,-1.109407005
 01/08  04:00:00,2.225,11.58773239,51.86627699,410.83860400000003,-1.139092325
 01/08  05:00:00,1.625,11.38491561,51.23235305,410.8330563,-1.16992259
 01/08  06:00:00,1.025,11.18186658,50.68709148,410.831084,-1.200565881
 01/08  07:00:00,0.55,11.00066026,49.92131921,410.830384,-1.230768699
 01/08  08:00:00,0.3375,12.27840323,44.71124898,410.830134,-1.1496120090000002
 01/08  09:00:00,0.6125,12.62661077,43.11508086,410.8300384,-1.077299987
 01/08  10:00:00,1.6125,14.55319388,40.69054062,623.5100388999999,-0.925902929
 01/08  11:00:00,3.2875,15.20367672,41.98257821,751.7489032000001,-0.780240733
 01/08  12:00:00,5.4375,15.91665575,41.99002295,768.0817844,-0.709429636
 01/08  13:00:00,7.8,16.3295785,42.32297811,717.7746913999999,-0.637309177
 01/08  14:00:00,10.2625,17.22048791,42.07729353,703.1844897000001,-0.5457901239999999
 01/08  15:00:00,12.575,17.92934116,43.47515459,713.944583,-0.451568026
 01/08  16:00:00,14.2125,18.8464528,45.64415028,778.8775889,-0.331820461
 01/08  17:00:00,14.3875,18.78426006,49.24791326,781.7008563999999,-0.287312171
 01/08  18:00:00,13.325,18.04463998,51.53434475,679.8409056,-0.341344755
 01/08  19:00:00,11.6125,17.16360286,52.51100975,555.3563638999999,-0.43477768299999997
 01/08  20:00:00,9.7125,16.31821037,52.86037911,465.3933522,-1.495322007
 01/08  21:00:00,7.9375,15.66026263,52.73814759,427.7688765,-1.57833633
 01/08  22:00:00,6.6125,15.15441745,52.31018612,416.07126850000003,-1.643037546
 01/08  23:00:00,5.7625,14.83005478,51.64533566,412.4483531,-1.687727403
 01/08  24:00:00,5.3125,13.09588135,56.58332009,411.40193710000005,-1.829521381
 01/09  01:00:00,5.1375,12.63207739,57.55399857,411.0235538,-0.9703438090000001
 01/09  02:00:00,5.0375,12.55624894,57.26364334,410.8993034,-0.985250617
 01/09  03:00:00,4.875,12.47434073,56.69319744,410.8548085,-0.999861708
 01/09  04:00:00,4.55,12.35645813,55.75702155,410.83887539999995,-1.0191141129999999
 01/09  05:00:00,4.0875,12.20512211,54.38893342,410.8331717,-1.043748995
 01/09  06:00:00,3.5875,12.03771129,52.74319224,410.83113199999997,-1.072470565
 01/09  07:00:00,3.15,11.87884603,51.05282302,410.8304036,-1.101787419
 01/09  08:00:00,2.9375,13.23199341,45.00102316,410.83014160000005,-1.017030864
 01/09  09:00:00,4.525,13.95073402,43.56037043,410.8300408,-0.916693942
 01/09  10:00:00,7.0625,16.43015261,43.944918799999996,622.019448,-0.6926485459999999
 01/09  11:00:00,8.6875,17.17142337,49.58248299,754.2271352000001,-0.5007037360000001
 01/09  12:00:00,9.1625,17.38042078,52.34613856,770.4996581,-0.457953082
 01/09  13:00:00,8.8875,17.00232049,53.29947734,720.5327556,-0.47221189
 01/09  14:00:00,8.325,16.96350453,51.85451606,702.7761413,-0.494007304
 01/09  15:00:00,7.975,16.9271776,50.87081802,711.5707414,-0.499582486
 01/09  16:00:00,8.025,17.35070053,50.51479152,774.8305259,-0.466102735
 01/09  17:00:00,8.0375,17.16492071,52.1312076,776.5632977999999,-0.454871056
 01/09  18:00:00,7.875,16.48802973,53.58754529,675.4269649,-0.511267847
 01/09  19:00:00,7.675,15.84518959,54.50103570000001,552.7099759,-0.586390541
 01/09  20:00:00,7.475,15.45698489,54.648081700000006,464.2315538,-1.60438934
 01/09  21:00:00,7.3375,15.34171637,53.9840338,427.3563548,-1.628814138
 01/09  22:00:00,7.3,15.30969274,52.90778266,415.9442338,-1.638636365
 01/09  23:00:00,7.3625,15.31739268,51.13291852,412.4127371,-1.6458626630000002
 01/09  24:00:00,7.4625,13.66365952,54.50323739,411.3916813,-1.773041348
 01/10  01:00:00,7.5,13.22781364,53.05360671,411.0212942,-0.917395803
 01/10  02:00:00,7.4375,13.1605437,50.28866972,410.89892319999996,-0.9396785059999999
 01/10  03:00:00,7.2125,13.06809335,48.11736825,410.8548288,-0.9608147340000001
 01/10  04:00:00,6.725,12.91396564,46.88981748,410.8389375,-0.984943017
 01/10  05:00:00,6.0625,12.70815457,46.72620635,410.8332126,-1.0128763920000001
 01/10  06:00:00,5.3625,12.48726399,47.42021961,410.83115289999995,-1.040681494
 01/10  07:00:00,4.7875,12.29168527,48.65915778,410.8304131,-1.065296738
 01/10  08:00:00,4.475,13.67331888,45.34327437,410.83014560000004,-0.9708973329999999
 01/10  09:00:00,4.7125,14.09253397,45.37532688,410.8300421,-0.881826303
 01/10  10:00:00,5.275,16.00137553,44.15247539999999,627.8033891,-0.724850769
 01/10  11:00:00,5.75,16.28852369,45.79194291,752.746285,-0.6088684129999999
 01/10  12:00:00,6.025,16.40273771,44.36300111,768.4318482000001,-0.60425694
 01/10  13:00:00,6.2875,16.07868086,41.76871372,717.0008784,-0.6317916060000001
 01/10  14:00:00,6.5875,16.28879591,37.69507258,701.5274292,-0.641014412
 01/10  15:00:00,6.95,16.48956311,34.27683698,710.8378812999999,-0.629332776
 01/10  16:00:00,7.4125,17.07051662,31.97885456,774.4246786,-0.587135949
 01/10  17:00:00,7.7875,16.99266018,31.39263839,776.4446082000001,-0.572856621
 01/10  18:00:00,7.775,16.37088792,30.896609499999997,675.5222173999999,-0.625339698
 01/10  19:00:00,7.45,15.71773472,30.21738524,552.8079738,-0.703093953
 01/10  20:00:00,6.9875,15.25888834,30.11759768,464.27010369999994,-1.72732371
 01/10  21:00:00,6.4875,15.02608535,30.89472217,427.361191,-1.758117818
 01/10  22:00:00,6.05,14.85101062,32.04476197,415.9391847,-1.7754777990000001
 01/10  23:00:00,5.775,14.73068677,33.19168783,412.4079149,-1.787785339
 01/10  24:00:00,5.575,13.06724807,38.13006793,411.388252,-1.9100175119999998
 01/11  01:00:00,5.375,12.58634157,40.69360312,411.01919300000003,-1.04419036
 01/11  02:00:00,5.2375,12.48607764,42.13419986,410.8978232,-1.057364707
 01/11  03:00:00,5.0125,12.38646733,43.26021077,410.8543067,-1.06812976
 01/11  04:00:00,4.7125,12.26579119,43.97286124,410.8387051,-1.083447971
 01/11  05:00:00,4.35,12.13262551,44.08303368,410.83311499999996,-1.101461973
 01/11  06:00:00,3.95,11.98675415,43.64534563,410.83111349999996,-1.123553931
 01/11  07:00:00,3.6125,11.85399297,42.87530801,410.8303977,-1.145998585
 01/11  08:00:00,3.4375,13.23882692,37.981019700000004,410.8301398,-1.055540116
 01/11  09:00:00,4.275,13.79298968,36.25807183,410.8300404,-0.96513863
 01/11  10:00:00,5.7375,15.95073424,35.31419249,622.3507359,-0.783805602
 01/11  11:00:00,6.8,16.48750195,37.52815068,753.5477957,-0.636436284
 01/11  12:00:00,7.35,16.71892535,37.40873082,769.6314512,-0.6091197070000001
 01/11  13:00:00,7.625,16.44477159,36.40042106,718.2797517000001,-0.622150829
 01/11  14:00:00,7.825,16.63780524,34.30186153,702.6553906,-0.623578501
 01/11  15:00:00,8.0875,16.85075302,33.04450079,711.8637585,-0.594248585
 01/11  16:00:00,8.45,17.41209283,32.72119363,775.4136407000001,-0.539575762
 01/11  17:00:00,8.5375,17.24179849,33.36799163,777.351846,-0.531066983
 01/11  18:00:00,8.3125,16.60734282,33.47830362,676.1517928,-0.582365137
 01/11  19:00:00,7.95,15.92666313,33.62258525,553.1842138,-0.660914944
 01/11  20:00:00,7.4875,15.44215937,33.96924258,464.47011889999993,-1.688442555
 01/11  21:00:00,7.05,15.22415619,34.66678145,427.45168939999996,-1.718362486
 01/11  22:00:00,6.7125,15.09174489,35.82213048,415.9772594,-1.7304414469999998
 01/11  23:00:00,6.475,15.00224072,37.02716312,412.42298680000005,-1.736634768
 01/11  24:00:00,6.275,13.3178198,42.49874941,411.3945708,-1.858121039
 01/12  01:00:00,6.075,12.83174259,45.18718374,411.0216833,-0.993123799
 01/12  02:00:00,5.875,12.72437773,46.76950338,410.8988276,-1.005786716
 01/12  03:00:00,5.6125,12.61923768,48.24190415,410.8547023,-1.016180545
 01/12  04:00:00,5.25,12.49271431,49.37913604,410.8388585,-1.029389583
 01/12  05:00:00,4.85,12.35306688,50.01960287,410.8331735,-1.046760242
 01/12  06:00:00,4.45,12.21090375,50.42570409,410.8311357,-1.065772892
 01/12  07:00:00,4.1125,12.0800623,50.63221812,410.8304061,-1.085075485
 01/12  08:00:00,3.9375,13.47517289,45.79104147,410.83014289999994,-0.991495105
 01/12  09:00:00,4.15,13.88438663,44.24615828,410.8300413,-0.9080748740000001
 01/12  10:00:00,4.675,15.77703303,42.14850025,625.9873511,-0.7571565170000001
 01/12  11:00:00,5.275,16.11718428,43.62690618,752.7209833,-0.63854936
 01/12  12:00:00,5.875,16.328554800000003,43.31031602,768.5840847000001,-0.620946173
 01/12  13:00:00,6.5375,16.13452506,43.02522546,717.3986446,-0.625717107
 01/12  14:00:00,7.2375,16.48420417,41.92236358,702.1210656000001,-0.607219324
 01/12  15:00:00,8.0,16.8134143,41.64299962,711.6463751,-0.56640122
 01/12  16:00:00,8.675,17.44242436,42.01512742,775.489472,-0.501313828
 01/12  17:00:00,8.8375,17.33126834,43.57659894,777.5695857999999,-0.477112534
 01/12  18:00:00,8.6125,16.68280236,44.29708669,676.3528737,-0.531223465
 01/12  19:00:00,8.1875,16.00190741,44.52388321,553.3121736,-0.607848739
 01/12  20:00:00,7.75,15.53179747,44.77496732,464.5317154,-1.634929175
 01/12  21:00:00,7.35,15.34218762,45.02550993,427.47989160000003,-1.662768935
 01/12  22:00:00,7.0125,15.20767028,45.22628737,415.9884245,-1.678497495
 01/12  23:00:00,6.8375,15.12438305,45.33461759,412.4273756,-1.6902055219999998
 01/12  24:00:00,6.675,13.43793221,50.63096645,411.396563,-1.814449715
 01/13  01:00:00,6.5375,12.96672602,52.2097708,411.0225548,-0.9526101140000001
 01/13  02:00:00,6.3125,12.86250612,52.44854455,410.89921200000003,-0.967610416
 01/13  03:00:00,5.95,12.72820061,52.44831833,410.85485869999997,-0.986773551
 01/13  04:00:00,5.425,12.55680353,52.55422434,410.83891889999995,-1.009165241
 01/13  05:00:00,4.825,12.36261341,52.60575285,410.8331951,-1.035614037
 01/13  06:00:00,4.1625,12.15337644,52.7435466,410.8311428,-1.0632217590000002
 01/13  07:00:00,3.65,11.96906321,52.77109893,410.8304081,-1.091167466
 01/13  08:00:00,3.375,13.31982779,47.94354144,410.8301434,-1.002043745
 01/13  09:00:00,3.7375,13.74776206,46.83918269,410.83004139999997,-0.9179298779999999
 01/13  10:00:00,4.6875,15.73184012,45.10784069,622.1451091,-0.756600222
 01/13  11:00:00,5.725,16.23173354,47.77524811,752.8794192,-0.615119409
 01/13  12:00:00,6.6625,16.55013677,48.37858057,768.9495845,-0.58099148
 01/13  13:00:00,7.5,16.43137238,48.62450894,717.8812263,-0.5729183729999999
 01/13  14:00:00,8.175,16.77181955,47.35760233,702.5749706,-0.5528580439999999
 01/13  15:00:00,8.65,17.01032903,46.32848631,711.9940307,-0.5211697279999999
 01/13  16:00:00,8.925,17.51863233,45.42475847,775.6285974,-0.473688127
 01/13  17:00:00,9.0,17.36104788,45.48836341,777.5627482000001,-0.46552500799999996
 01/13  18:00:00,8.875,16.73899761,45.00561957,676.3705566000001,-0.523612223
 01/13  19:00:00,8.55,16.09783398,44.11869236,553.3600743,-0.600872533
 01/13  20:00:00,8.15,15.65526032,43.26542211,464.57374239999996,-1.627334041
 01/13  21:00:00,7.8125,15.49172782,42.72443138,427.50343030000005,-1.6566554519999999
 01/13  22:00:00,7.6375,15.414821400000001,42.78643623,416.0009486,-1.668023672
 01/13  23:00:00,7.475,15.36020631,43.16051316,412.4332999,-1.672856284
 01/13  24:00:00,7.15,13.58608167,48.61719975,411.3993001,-1.802121305
 01/14  01:00:00,6.75,13.02780162,50.200187299999996,411.0236687,-0.95095773
 01/14  02:00:00,6.2875,12.85417768,50.55505921,410.8996242,-0.974887025
 01/14  03:00:00,5.85,12.69033711,50.81843814,410.8550024,-0.9983743070000001
 01/14  04:00:00,5.45,12.54551852,51.09555836,410.83897,-1.018408316
 01/14  05:00:00,5.175,12.43132481,51.60366732,410.8332156,-1.035277993
 01/14  06:00:00,4.975,12.33984679,52.6346176,410.8311523,-1.046928077
 01/14  07:00:00,4.8375,12.26327153,53.79598616,410.8304128,-1.056585145
 01/14  08:00:00,4.7375,13.71718198,49.56656743,410.83014560000004,-0.952857321
 01/14  09:00:00,4.7,14.08791858,48.84431738,410.8300421,-0.866233173
 01/14  10:00:00,4.575,15.80058976,46.76860053,627.7080071,-0.73024578
 01/14  11:00:00,4.375,15.84672608,48.41538203,752.2684092000001,-0.643660294
 01/14  12:00:00,4.3625,15.8285225,48.05560479,767.6769102999999,-0.6565858729999999
 01/14  13:00:00,4.65,15.4947001,47.87019767,716.2307672000001,-0.6809703109999999
 01/14  14:00:00,5.05,15.73241258,46.92349952,700.8755315000001,-0.675964012
 01/14  15:00:00,5.45,15.93926738,46.97314769,710.235718,-0.646881556
 01/14  16:00:00,5.725,16.5024418,46.96579177,773.6710985000001,-0.5933257829999999
 01/14  17:00:00,5.8,16.32850482,48.31641598,775.3546765,-0.578566244
 01/14  18:00:00,5.7375,15.63468045,49.32818428,674.4147512999999,-0.63995316
 01/14  19:00:00,5.6375,15.02240432,49.52334188,552.0317229,-0.715521547
 01/14  20:00:00,5.475,14.62273453,49.61820205,463.87519239999995,-1.736008755
