Datetime,Outsides_tem,Temperature,Related_humidity,CO2,PMV
 01/03  10:00:00,2.9,21.41610449,28.40056287,607.0176117000001,-1.0195510890000001
 01/03  11:00:00,4.5625,21.7791413,31.16675372,707.7768488,-0.922997055
 01/03  12:00:00,6.2625,21.99940105,32.020621399999996,722.6262767999999,-0.874810836
 01/03  13:00:00,7.9,22.00079018,31.4166578,680.535347,-0.862627543
 01/03  14:00:00,9.375,22.00086835,30.72144756,667.1638058,-0.846590762
 01/03  15:00:00,10.7125,22.00097552,30.13384315,675.4909491000001,-0.8371176990000001
 01/03  16:00:00,11.6375,22.00115031,30.65016198,732.0195656000001,-0.837276377
 01/03  17:00:00,11.7125,22.00126157,30.18438338,734.3063912,-0.825247755
 01/03  18:00:00,11.1,22.00097315,28.07410582,645.9495463,-0.840686079
 01/03  19:00:00,10.175,22.00054776,25.73900387,538.7629632999999,-0.85731927
 01/03  20:00:00,9.05,22.00021046,24.17015518,461.90418700000004,-0.865809956
 01/03  21:00:00,7.9125,22.00004113,23.63736545,427.6075597,-0.866495125
 01/03  22:00:00,7.0,21.99996973,23.70675252,416.3247092,0.09773168300000001
 01/03  23:00:00,6.2625,21.99995623,24.02703429,412.6252254,0.10353227400000001
 01/03  24:00:00,5.6875,16.49776459,34.73148041,411.50182789999997,-0.249768285
 01/04  01:00:00,5.25,14.59130627,40.052871,411.04728680000005,-0.61499439
 01/04  02:00:00,4.9125,14.37094402,41.70829951,410.9072879,-0.648584214
 01/04  03:00:00,4.55,14.18382307,43.41766728,410.85747660000004,-0.67336176
 01/04  04:00:00,4.15,13.99649872,45.12751499,410.8397605,-0.69754053
 01/04  05:00:00,3.6875,13.80291028,46.54622596,410.83346389999997,-0.722191878
 01/04  06:00:00,3.25,13.6133409,47.501701000000004,410.83122799999995,-0.7488498709999999
 01/04  07:00:00,2.9125,13.44767763,47.89950528,410.8304349,-0.775092585
 01/04  08:00:00,2.7375,18.97615901,33.62487898,410.8301533,-1.36498514
 01/04  09:00:00,3.075,20.54600575,29.95671238,410.8300437,-1.0396006709999999
 01/04  10:00:00,4.1125,21.78252415,31.46482638,607.2118091,-0.9232838309999999
 01/04  11:00:00,5.5375,22.00037547,33.49136494,708.2775972000001,-0.841391398
 01/04  12:00:00,7.225,22.00083463,33.83124092,723.4090246000001,-0.826558887
 01/04  13:00:00,9.025,22.00092489,32.65308995,681.4665603,-0.8141721129999999
 01/04  14:00:00,10.6375,22.00096049,31.72983569,668.1666783,-0.804494761
 01/04  15:00:00,12.0125,22.00103471,31.29187825,676.5756097,-0.796916948
 01/04  16:00:00,12.875,22.00104789,32.54584865,733.2372432999999,-0.7974618090000001
 01/04  17:00:00,12.7875,22.00099656,33.74166852,735.579129,-0.7881751109999999
 01/04  18:00:00,11.85,22.0006826,33.54140581,646.9386480000001,-0.781530918
 01/04  19:00:00,10.275,22.00036437,32.61182231,539.2598839,-0.790225207
 01/04  20:00:00,8.475,22.0001799,31.51430018,462.03375159999996,-0.795787723
 01/04  21:00:00,6.675,22.00013069,30.57614077,427.60255839999996,-0.798551012
 01/04  22:00:00,5.125,21.84623311,29.84275177,416.2960634,0.153643099
 01/04  23:00:00,3.975,21.49522697,29.40452245,412.60579989999997,0.11701043300000001
 01/04  24:00:00,3.1625,15.97681763,40.45786035,411.4904939,-0.263673377
 01/05  01:00:00,2.525,14.09825331,43.79877656,411.0416465,-0.639581992
 01/05  02:00:00,1.9875,13.81506508,43.28712181,410.9046019,-0.690553972
 01/05  03:00:00,1.4875,13.57775311,42.68356355,410.8562697,-0.731228916
 01/05  04:00:00,0.925,13.33795312,41.96837097,410.8392397,-0.771048
 01/05  05:00:00,0.325,13.08990299,41.27484062,410.83324550000003,-0.8123126390000001
 01/05  06:00:00,-0.2125,12.85742134,40.38585957,410.83113849999995,-0.85240427
 01/05  07:00:00,-0.65,12.64951265,39.18923523,410.8303989,-0.8907207359999999
 01/05  08:00:00,-0.8625,18.56827458,26.01310304,410.8301392,-1.45676327
 01/05  09:00:00,0.35,20.36230502,22.87460761,410.8300392,-1.098315414
 01/05  10:00:00,2.85,21.7653496,26.04578333,606.9908519999999,-0.957220982
 01/05  11:00:00,5.4,22.000254,29.81858974,708.0475253999999,-0.857125241
 01/05  12:00:00,7.675,22.00068457,31.51623069,723.5389453,-0.8349264670000001
 01/05  13:00:00,9.5625,22.00089372,31.04746156,681.7986804,-0.82703952
 01/05  14:00:00,11.075,22.00098055,30.2313744,668.4684191,-0.8259018570000001
 01/05  15:00:00,12.1625,22.00106344,29.78465321,676.7598232,-0.8189936870000001
 01/05  16:00:00,12.75,22.00103945,30.99371451,733.2157469,-0.792393235
 01/05  17:00:00,12.5875,22.00092549,32.37252014,735.4184992,-0.7905828859999999
 01/05  18:00:00,11.65,22.00058593,32.59250728,646.7657343,-0.791032593
 01/05  19:00:00,10.2,22.00025423,32.22321482,539.1542171,-0.79370431
 01/05  20:00:00,8.475,22.00009474,31.73575742,461.9979806,-0.795357325
 01/05  21:00:00,6.7375,22.00008705,31.18797424,427.59251320000004,-0.795785557
 01/05  22:00:00,5.2875,21.92742954,30.5424163,416.33989060000005,0.16279672
 01/05  23:00:00,4.175,21.45287355,30.45365776,412.55672410000005,0.120298705
 01/05  24:00:00,3.3,15.98982987,41.66906379,411.47245739999994,-0.259893291
 01/06  01:00:00,2.6875,14.14047177,44.63338877,411.0359921,-0.633005307
 01/06  02:00:00,2.1875,13.87211651,43.75097596,410.9026442,-0.68249199
 01/06  03:00:00,1.6875,13.63231171,42.97744653,410.8555937,-0.724757245
 01/06  04:00:00,1.1875,13.40474606,42.39048833,410.8390079,-0.763713705
 01/06  05:00:00,0.625,13.16981687,41.94320424,410.8331668,-0.80184041
 01/06  06:00:00,0.15,12.95170148,41.57554817,410.831112,-0.839328308
 01/06  07:00:00,-0.25,12.75816968,41.20989556,410.8303901,-0.872441233
 01/06  08:00:00,-0.4625,18.50255159,28.19772273,410.8301363,-1.44788958
 01/06  09:00:00,-0.1875,20.10619283,25.01681823,410.8300385,-1.107625743
 01/06  10:00:00,0.8125,21.31904414,27.18178702,606.599655,-0.9941059940000001
 01/06  11:00:00,2.55,21.65846846,29.74901854,706.6015841,-0.902545115
 01/06  12:00:00,4.675,21.99298921,30.82302269,721.2838115000001,-0.852743255
 01/06  13:00:00,6.9375,22.00054971,31.43426435,679.4840874,-0.834779067
 01/06  14:00:00,9.05,22.00054665,32.55395006,666.6011555,-0.82043017
 01/06  15:00:00,10.8,22.00066,33.94659652,675.3051241000001,-0.793873997
 01/06  16:00:00,11.8375,22.00088058,36.12289874,732.0205897000001,-0.770313261
 01/06  17:00:00,11.85,22.00106919,36.95529281,734.3440853,-0.7560265279999999
 01/06  18:00:00,11.1375,22.0008573,35.691945200000006,645.9480113,-0.764171302
 01/06  19:00:00,9.9875,22.00054363,33.64065829,538.7059144,-0.784029973
 01/06  20:00:00,8.5625,22.00031252,31.61178563,461.8196642,-0.797260568
 01/06  21:00:00,7.1875,22.00017175,30.19941948,427.5434058999999,-0.804241979
 01/06  22:00:00,6.075,22.00012898,29.20715413,416.28810730000004,0.15273139
 01/06  23:00:00,5.2,21.95153509,28.45598409,412.6072131,0.15036884
 01/06  24:00:00,4.4625,16.33610011,39.7377856,411.49283760000003,-0.228441481
 01/07  01:00:00,3.8875,14.44467302,43.44540613,411.0432893,-0.602977616
 01/07  02:00:00,3.3875,14.18203164,43.49031931,410.9054849,-0.648042119
 01/07  03:00:00,2.825,13.93757107,43.518462,410.85668599999997,-0.686109897
 01/07  04:00:00,2.1625,13.68067828,43.36147619,410.8394205,-0.725046778
 01/07  05:00:00,1.4,13.40220143,43.07818216,410.83331969999995,-0.76700618
 01/07  06:00:00,0.6625,13.12593514,42.81294512,410.8311676000001,-0.8100331340000001
 01/07  07:00:00,0.0875,12.88787854,42.28072859,410.83041000000003,-0.849524285
 01/07  08:00:00,-0.225,18.57647373,28.79182511,410.83014330000003,-1.4314322959999999
 01/07  09:00:00,0.2,20.14095038,25.80410242,410.8300405,-1.097498621
 01/07  10:00:00,1.3125,21.37373885,28.18217861,606.5717272999999,-0.980720191
 01/07  11:00:00,2.675,21.6723021,30.69332497,706.5131246000001,-0.8897075320000001
 01/07  12:00:00,4.1375,21.98394082,31.11580393,720.8586375,-0.84868325
 01/07  13:00:00,5.7,22.00068631,30.52100617,678.6116052,-0.83668301
 01/07  14:00:00,7.3625,22.00067771,30.33252729,665.399555,-0.827223023
 01/07  15:00:00,9.1875,22.00067587,30.929092999999998,673.9632752,-0.8151406659999999
 01/07  16:00:00,10.7125,22.0007525,33.19717624,730.751627,-0.7975873440000001
 01/07  17:00:00,11.0125,22.00093134,34.51409859,733.2626958999999,-0.786922997
 01/07  18:00:00,10.4,22.0007715,33.55421519,645.1163552,-0.784279495
 01/07  19:00:00,9.4125,22.00044332,31.89006374,538.1954462,-0.7978434590000001
 01/07  20:00:00,8.25,22.00018698,30.56769886,461.58347050000003,-0.806235004
 01/07  21:00:00,7.05,22.00008981,29.84037122,427.4558711,-0.808948911
 01/07  22:00:00,5.975,22.00007772,29.26105536,416.25740110000004,0.149852182
 01/07  23:00:00,5.1625,21.92937343,28.94022255,412.59670639999996,0.149079323
 01/07  24:00:00,4.4625,16.29445673,40.92201039,411.48899769999997,-0.23349680399999997
 01/08  01:00:00,3.8875,14.41362095,45.12510683,411.0420894,-0.604423194
 01/08  02:00:00,3.3875,14.143093099999998,45.45181337,410.90507189999994,-0.649840049
 01/08  03:00:00,2.825,13.89476549,45.53933708,410.856544,-0.6885932909999999
 01/08  04:00:00,2.225,13.64803602,45.30142525,410.83937260000005,-0.727485522
 01/08  05:00:00,1.625,13.40660539,44.84929183,410.8333047,-0.766407811
 01/08  06:00:00,1.025,13.16803609,44.46541913,410.8311636,-0.804485553
 01/08  07:00:00,0.55,12.95334949,43.88068376,410.83040919999996,-0.841672106
 01/08  08:00:00,0.3375,18.60138687,30.05168383,410.8301432,-1.425922284
 01/08  09:00:00,0.6125,20.1793694,26.66091597,410.8300405,-1.093365823
 01/08  10:00:00,1.6125,21.41498873,28.48548726,606.6358284,-0.978687849
 01/08  11:00:00,3.2875,21.78077447,30.6978128,706.7743297000001,-0.886485427
 01/08  12:00:00,5.4375,21.99914233,31.69454682,721.5845537,-0.8437044890000001
 01/08  13:00:00,7.8,22.00061097,32.15233252,679.9133122000001,-0.822194153
 01/08  14:00:00,10.2625,22.00055647,33.29664504,667.1470019,-0.80425325
 01/08  15:00:00,12.575,22.00054876,35.41750656,676.1554271000001,-0.790692209
 01/08  16:00:00,14.2125,22.00067677,39.06897922,733.367565,-0.7573209320000001
 01/08  17:00:00,14.3875,22.00095331,41.52015584,736.1767775000001,-0.7427493279999999
 01/08  18:00:00,13.325,22.00086982,41.23197986,647.6285784,-0.7418561379999999
 01/08  19:00:00,11.6125,22.00058329,39.47237731,539.7838391,-0.7508637220000001
 01/08  20:00:00,9.7125,22.00035989,37.41478227,462.353225,-0.7615959309999999
 01/08  21:00:00,7.9375,22.00025452,35.64064137,427.7620706999999,-0.7701248620000001
 01/08  22:00:00,6.6125,22.00019147,34.16458381,416.3683313,0.184021918
 01/08  23:00:00,5.7625,22.00014476,33.007777399999995,412.6358462,0.180413319
 01/08  24:00:00,5.3125,16.57512095,45.58110192,411.50456180000003,-0.177563092
 01/09  01:00:00,5.1375,14.77830722,50.06729695,411.04776610000005,-0.539196042
 01/09  02:00:00,5.0375,14.62607784,50.04577907,410.907386,-0.570461332
 01/09  03:00:00,4.875,14.49055363,49.70938032,410.8574994,-0.596079127
 01/09  04:00:00,4.55,14.32968488,49.01483005,410.8397678,-0.624245435
 01/09  05:00:00,4.0875,14.141264699999999,47.91641748,410.8334662,-0.656655314
 01/09  06:00:00,3.5875,13.94057595,46.5568105,410.83122860000003,-0.6923917740000001
 01/09  07:00:00,3.15,13.75056621,45.14812345,410.830435,-0.72825082
 01/09  08:00:00,2.9375,19.47686493,30.50053017,410.8301531,-1.310614914
 01/09  09:00:00,4.525,21.30013542,27.32547885,410.8300441,-0.976107675
 01/09  10:00:00,7.0625,21.99980244,33.14086684,608.3569364,-0.8455954520000001
 01/09  11:00:00,8.6875,22.00031594,38.71114125,706.5448067000001,-0.7936369329999999
 01/09  12:00:00,9.1625,22.00068097,41.27785644,723.6403337,-0.768057505
 01/09  13:00:00,8.8875,22.00089877,40.84103805,681.3393568,-0.7612365940000001
 01/09  14:00:00,8.325,22.00089874,39.73804771,666.7885581,-0.76427234
 01/09  15:00:00,7.975,22.00084655,39.03172338,673.821146,-0.765225288
 01/09  16:00:00,8.025,22.00080296,40.07358446,729.0575094,-0.757902408
 01/09  17:00:00,8.0375,22.00084234,40.74297666,730.5794003999999,-0.748742213
 01/09  18:00:00,7.875,22.00066289,39.66676037,642.674359,-0.75156526
 01/09  19:00:00,7.675,22.00038086,38.11369054,536.6709745,-0.75989228
 01/09  20:00:00,7.475,22.00020446,36.75905648,460.8883216,-0.766906539
 01/09  21:00:00,7.3375,22.00012797,35.77074315,427.21283880000004,-0.771558631
 01/09  22:00:00,7.3,22.00013783,34.89078933,416.1905497,0.185419217
 01/09  23:00:00,7.3625,22.000193600000003,33.71386068,412.58400950000004,0.18088954399999999
 01/09  24:00:00,7.4625,16.98281019,44.34694779,411.4852828,-0.152674057
 01/10  01:00:00,7.5,15.342160999999999,46.26345541,411.0440733,-0.490212505
 01/10  02:00:00,7.4375,15.19797172,44.05498971,410.9065639,-0.5289794720000001
 01/10  03:00:00,7.2125,15.05304705,42.28927826,410.85738460000005,-0.56101764
 01/10  04:00:00,6.725,14.85782239,41.31559937,410.8397887,-0.593908922
 01/10  05:00:00,6.0625,14.61855198,41.25651404,410.8334945,-0.629171401
 01/10  06:00:00,5.3625,14.367741399999998,41.94602698,410.83124560000005,-0.6635541970000001
 01/10  07:00:00,4.7875,14.14341022,43.11798977,410.8304433,-0.6943940690000001
 01/10  08:00:00,4.475,19.74222402,31.00441325,410.8301567,-1.277501675
 01/10  09:00:00,4.7125,21.09221251,29.14215158,410.83004480000005,-0.9669387159999999
 01/10  10:00:00,5.275,21.99526098,32.18720334,607.3178732999999,-0.871794053
 01/10  11:00:00,5.75,22.00072617,34.54546563,707.6059596,-0.819809375
 01/10  12:00:00,6.025,22.00096431,33.95577837,722.1975477000001,-0.81305948
 01/10  13:00:00,6.2875,22.00102641,31.27757784,679.379538,-0.82001825
 01/10  14:00:00,6.5875,22.00099512,28.73501978,665.2869870000001,-0.831570047
 01/10  15:00:00,6.95,22.00099992,26.64725128,672.8655039,-0.839913224
 01/10  16:00:00,7.4125,22.00101312,26.09128543,728.5392236,-0.841205323
 01/10  17:00:00,7.7875,22.0009871,25.40231317,730.3818769999999,-0.8405383240000001
 01/10  18:00:00,7.775,22.00075778,23.55698732,642.6861177000001,-0.848075595
 01/10  19:00:00,7.45,22.00043109,21.48969077,536.6884403,-0.859862372
 01/10  20:00:00,6.9875,22.00013794,20.241704199999997,460.86183650000004,-0.8676123259999999
 01/10  21:00:00,6.4875,21.99997762,20.12635503,427.17677130000004,-0.8677744609999999
 01/10  22:00:00,6.05,21.99994107,20.51320969,416.1637525,0.096123504
 01/10  23:00:00,5.775,21.99992241,21.03456931,412.5684564,0.100887246
 01/10  24:00:00,5.575,16.58663151,30.58402417,411.4799466,-0.248985261
 01/11  01:00:00,5.375,14.77806917,35.28963854,411.040097,-0.602759212
 01/11  02:00:00,5.2375,14.59609767,36.72912744,410.9047395,-0.6332521320000001
 01/11  03:00:00,5.0125,14.44018459,37.84326136,410.8565861,-0.6556181329999999
 01/11  04:00:00,4.7125,14.27454695,38.57151953,410.8394522,-0.6803061509999999
 01/11  05:00:00,4.35,14.10237198,38.75733035,410.8333582,-0.706493975
 01/11  06:00:00,3.95,13.92148394,38.45089414,410.831192,-0.7359826340000001
 01/11  07:00:00,3.6125,13.75583965,37.84608182,410.8304228,-0.765330223
 01/11  08:00:00,3.4375,19.87828396,25.13244121,410.830149,-1.315885229
 01/11  09:00:00,4.275,21.50279325,22.289630399999997,410.83004239999997,-0.974759438
 01/11  10:00:00,5.7375,21.99556342,26.22849532,608.0076498999999,-0.89903784
 01/11  11:00:00,6.8,22.00066693,29.05572046,707.8756941,-0.855877786
 01/11  12:00:00,7.35,22.00086553,29.42877823,723.3426095,-0.841464069
 01/11  13:00:00,7.625,22.00091964,27.95039758,680.7615533,-0.842020918
 01/11  14:00:00,7.825,22.00085867,26.66985843,666.5930624,-0.845258477
 01/11  15:00:00,8.0875,22.00082604,26.0682356,674.110448,-0.837344214
 01/11  16:00:00,8.45,22.00088374,26.89891134,729.8116491000001,-0.8270722559999999
 01/11  17:00:00,8.5375,22.00094169,26.98729516,731.5611892000001,-0.825647963
 01/11  18:00:00,8.3125,22.00070608,25.57769758,643.5150882999999,-0.826280095
 01/11  19:00:00,7.95,22.00037057,24.00842043,537.1837841,-0.839007933
 01/11  20:00:00,7.4875,22.00013124,22.98938306,461.11313269999994,-0.8464343540000001
 01/11  21:00:00,7.05,21.99997922,22.83628799,427.28785439999996,-0.8464092040000001
 01/11  22:00:00,6.7125,21.99992812,23.27819261,416.2110924,0.118875905
 01/11  23:00:00,6.475,21.99991088,23.87810377,412.58793199999997,0.12531753199999998
 01/11  24:00:00,6.275,16.77926202,34.21269097,411.48837660000004,-0.210247045
 01/12  01:00:00,6.075,15.01631976,39.21482413,411.0432918,-0.552730217
 01/12  02:00:00,5.875,14.83100229,40.78921322,410.9060021,-0.5820861420000001
 01/12  03:00:00,5.6125,14.67188515,42.21532302,410.8570749,-0.603642654
 01/12  04:00:00,5.25,14.50145048,43.32549972,410.83963900000003,-0.6260227070000001
 01/12  05:00:00,4.85,14.3238446,43.98627379999999,410.8334285,-0.6513936570000001
 01/12  06:00:00,4.45,14.14700642,44.43488674,410.8312184,-0.6777265640000001
 01/12  07:00:00,4.1125,13.98365278,44.70396396,410.8304327,-0.703863682
 01/12  08:00:00,3.9375,19.65118795,31.1455483,410.8301527,-1.285044667
 01/12  09:00:00,4.15,21.12044363,28.0174997,410.8300436,-0.966309262
 01/12  10:00:00,4.675,21.9572339,30.556444,607.4167355000001,-0.8777311809999999
 01/12  11:00:00,5.275,22.00066908,32.81123525,707.717308,-0.825238998
 01/12  12:00:00,5.875,22.00078469,33.12219525,722.4511068,-0.814073685
 01/12  13:00:00,6.5375,22.00075744,32.20461113,679.8450936,-0.811471022
 01/12  14:00:00,7.2375,22.00068336,31.92838299,665.9895565,-0.8091678290000001
 01/12  15:00:00,8.0,22.000690600000002,32.26525045,673.8395052,-0.8025323059999999
 01/12  16:00:00,8.675,22.000757999999998,33.93463924,729.8425557,-0.790238482
 01/12  17:00:00,8.8375,22.00087756,34.70148888,731.7663671,-0.7795779340000001
 01/12  18:00:00,8.6125,22.00072725,33.41253637,643.730475,-0.7831446459999999
 01/12  19:00:00,8.1875,22.00042048,31.59327408,537.330506,-0.79366422
 01/12  20:00:00,7.75,22.00016199,30.32793715,461.19200149999995,-0.8013203170000001
 01/12  21:00:00,7.35,22.00004653,29.84617853,427.32730710000004,-0.802668506
 01/12  22:00:00,7.0125,22.00003094,29.618910200000002,416.2282467,0.158387274
 01/12  23:00:00,6.8375,22.00000769,29.49307842,412.5950498,0.159307108
 01/12  24:00:00,6.675,16.86307824,40.88375265,411.4916687,-0.174023822
 01/13  01:00:00,6.5375,15.13848069,45.35295651,411.0445989,-0.5144110279999999
 01/13  02:00:00,6.3125,14.95777659,45.77595924,410.90655110000006,-0.545879963
 01/13  03:00:00,5.95,14.77163279,45.91983971,410.8572921,-0.575928979
 01/13  04:00:00,5.425,14.5586536,46.12693725,410.8397212,-0.6071761929999999
 01/13  05:00:00,4.825,14.32886228,46.26870383,410.8334579,-0.641276129
 01/13  06:00:00,4.1625,14.08711103,46.47779061,410.83122819999994,-0.6758957240000001
 01/13  07:00:00,3.65,13.87207946,46.58634623,410.8304356,-0.710413097
 01/13  08:00:00,3.375,19.36359561,32.84055674,410.8301536,-1.304608587
 01/13  09:00:00,3.7375,20.81217412,29.94410422,410.8300438,-0.990860629
 01/13  10:00:00,4.6875,21.88422435,32.63282546,607.3701428999999,-0.883608497
 01/13  11:00:00,5.725,22.00050956,35.83352025,707.786981,-0.81179325
 01/13  12:00:00,6.6625,22.0007148,37.02726407,722.7683818,-0.7947762140000001
 01/13  13:00:00,7.5,22.00075126,36.58378692,680.3485055,-0.78876055
 01/13  14:00:00,8.175,22.00076407,36.257527,666.4916522000001,-0.786274939
 01/13  15:00:00,8.65,22.00083947,35.96608495,674.2255171,-0.7828057709999999
 01/13  16:00:00,8.925,22.00095991,36.59095575,729.979719,-0.77623406
 01/13  17:00:00,9.0,22.00105645,36.19802404,731.7362094,-0.7732102120000001
 01/13  18:00:00,8.875,22.00086678,34.04371195,643.7373884,-0.782463005
 01/13  19:00:00,8.55,22.00053574,31.51124114,537.3906986000001,-0.7968199
 01/13  20:00:00,8.15,22.00027053,29.57268694,461.2551586,-0.8077475959999999
 01/13  21:00:00,7.8125,22.00009203,28.61914976,427.3665103999999,-0.812971294
 01/13  22:00:00,7.6375,22.00001254,28.40380451,416.24963419999995,0.14729737699999998
 01/13  23:00:00,7.475,21.99997351,28.5038853,412.6055673,0.149931844
 01/13  24:00:00,7.15,16.94119436,39.42869775,411.4964952,-0.176651838
 01/14  01:00:00,6.75,15.17233196,43.6837965,411.0464694,-0.518048816
 01/14  02:00:00,6.2875,14.92655089,44.18674735,410.9072385,-0.557749941
 01/14  03:00:00,5.85,14.71328601,44.55009511,410.85753439999996,-0.5917111279999999
 01/14  04:00:00,5.45,14.52681931,44.90696307,410.8398078,-0.620518607
 01/14  05:00:00,5.175,14.37516492,45.45983339,410.8334913,-0.645214375
 01/14  06:00:00,4.975,14.24833768,46.47272076,410.8312425,-0.664182822
 01/14  07:00:00,4.8375,14.13830591,47.59901419,410.8304421,-0.6807485590000001
 01/14  08:00:00,4.7375,19.59544143,34.30795073,410.83015639999996,-1.270596785
 01/14  09:00:00,4.7,20.93431694,31.68802755,410.83004480000005,-0.966315754
 01/14  10:00:00,4.575,21.88380188,33.78315406,607.3141042999999,-0.875511006
 01/14  11:00:00,4.375,21.83844619,35.90125462,707.2459583,-0.824978138
 01/14  12:00:00,4.3625,21.93580974,35.64479846,721.4363722999999,-0.815601922
 01/14  13:00:00,4.65,21.83820349,34.76192206,678.5091132,-0.818387505
 01/14  14:00:00,5.05,21.99445002,34.17082542,664.4699016,-0.8096665209999999
 01/14  15:00:00,5.45,22.0005923,34.61814598,672.0463415,-0.7993219490000001
 01/14  16:00:00,5.725,22.00068546,36.11582994,727.5470695,-0.787147941
 01/14  17:00:00,5.8,22.00077012,36.59215676,729.0133193,-0.7785687440000001
 01/14  18:00:00,5.7375,22.00063787,35.18232138,641.2496856,-0.7828618
 01/14  19:00:00,5.6375,22.00038628,33.21848335,535.6407128999999,-0.79361011
