Datetime,Outsides_tem,Temperature,Related_humidity,CO2,PMV
 01/03  18:00:00,11.1,17.48309019,35.83965308,690.6564059,-1.445104144
 01/03  19:00:00,10.175,16.74773688,35.10933004,576.1842024,-1.5330648759999999
 01/03  20:00:00,9.05,16.13594744,34.78917901,488.0070246,-1.607587884
 01/03  21:00:00,7.9125,16.00049147,34.45153645,442.87741510000006,-1.637895394
 01/03  22:00:00,7.0,15.99999232,34.49225675,424.10276780000004,-0.6722569890000001
 01/03  23:00:00,6.2625,15.99998375,34.88581659,416.3155803,-0.669545232
 01/03  24:00:00,5.6875,13.45701244,41.93668494,413.06217660000004,-0.8461784170000001
 01/04  01:00:00,5.25,12.6333561,45.47300684,411.5794316,-1.009659817
 01/04  02:00:00,4.9125,12.48118043,47.16348887,411.09841339999997,-1.02855167
 01/04  03:00:00,4.55,12.34181617,48.95529714,410.9260653,-1.043330622
 01/04  04:00:00,4.15,12.19343161,50.76402566,410.86435,-1.059316329
 01/04  05:00:00,3.6875,12.03422175,52.25331014,410.8422693,-1.07671318
 01/04  06:00:00,3.25,11.87602729,53.22797383,410.83437710000004,-1.096748134
 01/04  07:00:00,2.9125,11.74022653,53.57907344,410.83156,-1.116732407
 01/04  08:00:00,2.7375,15.580232999999998,41.47693075,410.83058930000004,-1.800814961
 01/04  09:00:00,3.075,15.99999322,39.91357668,410.8302296,-1.643651285
 01/04  10:00:00,4.1125,16.18961099,42.13601163,602.8985112,-1.6161402440000001
 01/04  11:00:00,5.5375,16.29550734,43.84766879,720.792154,-1.580261521
 01/04  12:00:00,7.225,16.77406683,43.06083995,753.3936192000001,-1.53673638
 01/04  13:00:00,9.025,17.03433259,41.66472865,721.2595326000001,-1.490870254
 01/04  14:00:00,10.6375,17.67848829,39.29053696,706.5124971,-1.429348752
 01/04  15:00:00,12.0125,18.21478901,37.70338389,713.2060667999999,-1.361892594
 01/04  16:00:00,12.875,18.79040914,37.66031955,768.0510616,-1.306189976
 01/04  17:00:00,12.7875,18.67513359,39.53420886,776.6407128999999,-1.285632665
 01/04  18:00:00,11.85,18.01569812,41.53118646,691.2370193,-1.32863663
 01/04  19:00:00,10.275,17.15406527,43.27952335,576.4317413,-1.416081199
 01/04  20:00:00,8.475,16.27397582,44.80867678,488.00099869999997,-1.5101589830000002
 01/04  21:00:00,6.675,15.99892412,44.5596517,442.78494220000005,-1.5649964490000001
 01/04  22:00:00,5.125,16.00004968,43.23907094,424.001672,-0.604651527
 01/04  23:00:00,3.975,16.00005218,41.77433885,416.23924750000003,-0.610262532
 01/04  24:00:00,3.1625,13.09406091,48.67723968,413.01890860000003,-0.8253431720000001
 01/05  01:00:00,2.525,12.20478229,49.65621222,411.5569375,-1.018870805
 01/05  02:00:00,1.9875,11.983974400000001,48.83866014,411.0879654,-1.056668295
 01/05  03:00:00,1.4875,11.79215559,48.00613737,410.92143619999996,-1.088004444
 01/05  04:00:00,0.925,11.59014056,47.08833851,410.8623679,-1.119995349
 01/05  05:00:00,0.325,11.3750757,46.21725941,410.84144130000004,-1.154376824
 01/05  06:00:00,-0.2125,11.17313641,45.13961726,410.83403839999994,-1.188114688
 01/05  07:00:00,-0.65,10.99440537,43.72616583,410.8314238,-1.220390071
 01/05  08:00:00,-0.8625,15.35747174,31.75240319,410.8305383,-1.873814699
 01/05  09:00:00,0.35,15.99997482,30.11849961,410.83020089999997,-1.673475605
 01/05  10:00:00,2.85,16.05654089,34.45968593,602.7494518,-1.6482161359999998
 01/05  11:00:00,5.4,16.29263242,38.10045624,720.6433091,-1.598652126
 01/05  12:00:00,7.675,16.99126468,38.8933901,753.4627819,-1.522601461
 01/05  13:00:00,9.5625,17.2562124,38.71520899,721.4877072,-1.47341701
 01/05  14:00:00,11.075,17.78427244,37.03891348,706.7653154,-1.4289483319999998
 01/05  15:00:00,12.1625,18.21185383,35.81293944,713.4140824,-1.3739558680000001
 01/05  16:00:00,12.75,18.90569373,35.55893396,768.9259940000001,-1.288197581
 01/05  17:00:00,12.5875,18.76077363,37.70637012,777.4801444,-1.270598079
 01/05  18:00:00,11.65,18.01914377,40.2738652,691.4545009,-1.32983081
 01/05  19:00:00,10.2,17.1695528,42.59809061,576.4804745,-1.413556214
 01/05  20:00:00,8.475,16.32197662,44.82074475,488.03015369999997,-1.499914913
 01/05  21:00:00,6.7375,16.00250433,45.28595053,442.8066131,-1.5553827669999998
 01/05  22:00:00,5.2875,16.00004671,44.34142354,424.0182953,-0.595437413
 01/05  23:00:00,4.175,16.00004654,43.09073886,416.2502718,-0.600701444
 01/05  24:00:00,3.3,13.16997079,49.89459431,413.0244261,-0.810392253
 01/06  01:00:00,2.6875,12.30067753,50.41209552,411.5588776,-1.0015851390000001
 01/06  02:00:00,2.1875,12.09443468,49.18379105,411.0887283,-1.0379667909999999
 01/06  03:00:00,1.6875,11.89901585,48.16732944,410.9217365,-1.071081412
 01/06  04:00:00,1.1875,11.70823596,47.39695071,410.8624895,-1.102427416
 01/06  05:00:00,0.625,11.50575544,46.80283228,410.841492,-1.133805009
 01/06  06:00:00,0.15,11.31733939,46.30839551,410.83405960000005,-1.165121691
 01/06  07:00:00,-0.25,11.15236738,45.82085568,410.8314327,-1.192339443
 01/06  08:00:00,-0.4625,15.35362397,34.28377012,410.83054669999996,-1.855754594
 01/06  09:00:00,-0.1875,15.99980646,32.44002797,410.83020750000003,-1.6594403480000002
 01/06  10:00:00,0.8125,16.00001758,35.56108438,602.2425302999999,-1.6414396390000001
 01/06  11:00:00,2.55,16.00006331,38.36992971,719.0179205000001,-1.6223535880000002
 01/06  12:00:00,4.675,16.12976231,40.07909342,751.3878496,-1.604614486
 01/06  13:00:00,6.9375,16.38423892,40.88991253,719.5380838,-1.567037536
 01/06  14:00:00,9.05,17.13745389,40.82125496,705.2236730000001,-1.494717118
 01/06  15:00:00,10.8,17.83822417,41.14065898,712.2128526,-1.395828747
 01/06  16:00:00,11.8375,18.61302234,41.89374628,767.9706919,-1.297637148
 01/06  17:00:00,11.85,18.58970142,43.50944193,776.6167465,-1.258762443
 01/06  18:00:00,11.1375,17.917680999999998,44.6138148,690.7236552999999,-1.314160056
 01/06  19:00:00,9.9875,17.08113413,45.07374891,576.0457643999999,-1.411620315
 01/06  20:00:00,8.5625,16.30033126,45.13420965,487.8480187,-1.5042487340000001
 01/06  21:00:00,7.1875,16.00391647,44.20852672,442.7581277,-1.561172185
 01/06  22:00:00,6.075,16.00006325,42.80973938,424.0243188,-0.604090238
 01/06  23:00:00,5.2,16.00004243,41.57455247,416.2681318,-0.60948243
 01/06  24:00:00,4.4625,13.42432635,47.84012055,413.0370645,-0.7980202
 01/07  01:00:00,3.8875,12.60334828,49.06045516,411.566347,-0.972632662
 01/07  02:00:00,3.3875,12.404825,48.8702315,411.09230130000003,-1.0040584000000001
 01/07  03:00:00,2.825,12.20543517,48.75125729,410.9233203,-1.032782668
 01/07  04:00:00,2.1625,11.98514198,48.46438773,410.8631486,-1.0640504020000001
 01/07  05:00:00,1.4,11.73824276,48.05796284,410.8417528,-1.099326732
 01/07  06:00:00,0.6625,11.49068152,47.68209974,410.8341587,-1.13628107
 01/07  07:00:00,0.0875,11.28022526,47.013411299999994,410.8314691,-1.170001184
 01/07  08:00:00,-0.225,15.38782119,35.09805717,410.830561,-1.842689373
 01/07  09:00:00,0.2,15.99980247,33.50623931,410.8302132,-1.6531266530000002
 01/07  10:00:00,1.3125,16.00000914,37.01286967,602.1672423,-1.63344295
 01/07  11:00:00,2.675,16.00007337,39.71536771,718.9687908,-1.613634543
 01/07  12:00:00,4.1375,16.0316691,40.84230596,751.0567089,-1.605210686
 01/07  13:00:00,5.7,16.06923437,40.61318392,718.82912,-1.594888024
 01/07  14:00:00,7.3625,16.67508286,39.13441907,704.2150230000001,-1.544991726
 01/07  15:00:00,9.1875,17.35546134,38.40417494,711.0815076,-1.4657771080000002
 01/07  16:00:00,10.7125,18.21618833,39.00019188,766.9534315000001,-1.369306729
 01/07  17:00:00,11.0125,18.22825473,41.05090141,775.8258787000001,-1.328251501
 01/07  18:00:00,10.4,17.60559915,42.37192224,690.1421816000001,-1.371039827
 01/07  19:00:00,9.4125,16.8283098,43.13774598,575.680694,-1.4558361380000002
 01/07  20:00:00,8.25,16.14900629,43.80717207,487.68219320000003,-1.5377958409999999
 01/07  21:00:00,7.05,16.00075376,43.44100378,442.695487,-1.57172983
 01/07  22:00:00,5.975,16.00003141,42.69345364,424.0021993,-0.610860844
 01/07  23:00:00,5.1625,16.00001967,42.05477629,416.26109160000004,-0.6143009629999999
 01/07  24:00:00,4.4625,13.39573744,49.1226335,413.0349086,-0.802613032
 01/08  01:00:00,3.8875,12.54702274,50.99946477,411.5658003,-0.979522413
 01/08  02:00:00,3.3875,12.34138763,51.14189908,411.0921717,-1.011087323
 01/08  03:00:00,2.825,12.13854058,51.091956599999996,410.9232967,-1.04034968
 01/08  04:00:00,2.225,11.92901061,50.710719399999995,410.86315069999995,-1.071426596
 01/08  05:00:00,1.625,11.72029817,50.10713156,410.8417613,-1.103468122
 01/08  06:00:00,1.025,11.51181185,49.58945717,410.8341665,-1.135225417
 01/08  07:00:00,0.55,11.325452499999999,48.85511828,410.831474,-1.166478609
 01/08  08:00:00,0.3375,15.40237003,36.65457943,410.8305637,-1.840289289
 01/08  09:00:00,0.6125,15.99982188,34.74085556,410.8302145,-1.6542327780000001
 01/08  10:00:00,1.6125,16.00002657,37.60958334,602.2437632,-1.637179872
 01/08  11:00:00,3.2875,15.98922309,40.0795028,719.2824681,-1.61889833
 01/08  12:00:00,5.4375,16.28489762,40.99088931,751.7844072,-1.592689703
 01/08  13:00:00,7.8,16.67509008,41.27516189,719.9797641,-1.530941341
 01/08  14:00:00,10.2625,17.53669295,40.95421585,705.7060640999999,-1.4438174959999999
 01/08  15:00:00,12.575,18.25455844,42.03232869,712.9721602000001,-1.3518066990000002
 01/08  16:00:00,14.2125,19.16765635,43.98962999,769.1866744,-1.2342314509999999
 01/08  17:00:00,14.3875,19.17799637,47.37453693,778.3179048,-1.184731275
 01/08  18:00:00,13.325,18.46895173,50.00072551,692.4275795,-1.233542023
 01/08  19:00:00,11.6125,17.5977645,51.33041108,577.2713655,-1.3236950840000001
 01/08  20:00:00,9.7125,16.76498389,51.9043335,488.5670874,-1.417237492
 01/08  21:00:00,7.9375,16.11755954,51.84258896,443.13240089999994,-1.501203949
 01/08  22:00:00,6.6125,16.00011823,50.16462998,424.20673200000004,-0.569147166
 01/08  23:00:00,5.7625,16.00006465,48.44762078,416.3540246,-0.57618702
 01/08  24:00:00,5.3125,13.62569363,55.04179927,413.0745466,-0.7521939190000001
 01/09  01:00:00,5.1375,12.96520771,56.43098005,411.5818205,-0.9034822020000001
 01/09  02:00:00,5.0375,12.87916143,56.10654542,411.09887569999995,-0.920853595
 01/09  03:00:00,4.875,12.7900435,55.54559349,410.9261387,-0.93702249
 01/09  04:00:00,4.55,12.66628076,54.63825766,410.86435539999997,-0.9575110090000001
 01/09  05:00:00,4.0875,12.50980633,53.31034584,410.8422638,-0.9832206259999999
 01/09  06:00:00,3.5875,12.33773059,51.7100992,410.83437230000004,-1.0129152129999999
 01/09  07:00:00,3.15,12.17443244,50.06561472,410.831557,-1.043148785
 01/09  08:00:00,2.9375,15.70030141,38.49555247,410.83058789999995,-1.755463947
 01/09  09:00:00,4.525,15.99994414,38.07777116,410.83023,-1.621779558
 01/09  10:00:00,7.0625,17.07664409,41.85548163,604.1724793999999,-1.5235131080000002
 01/09  11:00:00,8.6875,17.51337962,47.32814763,727.0997375,-1.4050791630000001
 01/09  12:00:00,9.1625,17.7076111,50.35841952,756.4200284,-1.363740315
 01/09  13:00:00,8.8875,17.36738907,51.85908104,722.2947699,-1.3729481280000002
 01/09  14:00:00,8.325,17.29258906,51.05118272,705.865973,-1.394834065
 01/09  15:00:00,7.975,17.2504391,50.23397007,711.1687403,-1.401047242
 01/09  16:00:00,8.025,17.63639862,49.72763339,764.7196327,-1.3721107209999999
 01/09  17:00:00,8.0375,17.49968866,51.05165219,772.5366964,-1.35905407
 01/09  18:00:00,7.875,16.84713839,52.57485314,687.601215,-1.412523512
 01/09  19:00:00,7.675,16.20268135,53.58570084,575.4748247,-1.4868583169999998
 01/09  20:00:00,7.475,16.0049719,53.11862386,488.5072419,-1.5271238569999999
 01/09  21:00:00,7.3375,16.00005654,52.08001083,443.0466291999999,-1.53520187
 01/09  22:00:00,7.3,16.00005344,50.95424535,424.18847769999996,-0.575208909
 01/09  23:00:00,7.3625,16.00007699,49.37584558,416.36872939999995,-0.58181482
 01/09  24:00:00,7.4625,14.04722026,53.48621785,413.0762832,-0.729577118
 01/10  01:00:00,7.5,13.50652797,52.20695283,411.5928918,-0.861098019
 01/10  02:00:00,7.4375,13.43113992,49.44603513,411.1045983,-0.885393152
 01/10  03:00:00,7.2125,13.33307752,47.30396219,410.9288263,-0.907779441
 01/10  04:00:00,6.725,13.17448134,46.10121946,410.86554049999995,-0.932892064
 01/10  05:00:00,6.0625,12.96502892,45.94739931,410.8427635,-0.961637773
 01/10  06:00:00,5.3625,12.74081376,46.63810168,410.8345762,-0.990177952
 01/10  07:00:00,4.7875,12.54192591,47.86590152,410.8316382,-1.01550477
 01/10  08:00:00,4.475,15.773723,39.5639472,410.83062160000003,-1.741885939
 01/10  09:00:00,4.7125,15.9999613,39.91936025,410.830244,-1.621646885
 01/10  10:00:00,5.275,16.62554096,42.27839799,605.8043607999999,-1.558911619
 01/10  11:00:00,5.75,16.61321707,44.57888601,724.1222419,-1.5143774680000002
 01/10  12:00:00,6.025,16.68392284,43.77008329,753.9067114,-1.5126560340000001
 01/10  13:00:00,6.2875,16.40517993,41.68534872,720.1447691000001,-1.535270519
 01/10  14:00:00,6.5875,16.54826909,38.07531786,704.3869265,-1.5490031880000001
 01/10  15:00:00,6.95,16.74692194,34.71610334,710.2821984,-1.5380164930000002
 01/10  16:00:00,7.4125,17.30618286,32.16632011,765.1836908,-1.4995813169999999
 01/10  17:00:00,7.7875,17.2824528,31.33673402,773.4341909,-1.482922897
 01/10  18:00:00,7.775,16.6934334,30.81257232,688.0212937000001,-1.53220147
 01/10  19:00:00,7.45,16.06854875,30.11091515,575.5943335,-1.609394356
 01/10  20:00:00,6.9875,15.99952686,29.13497976,488.45153789999995,-1.6377456119999998
 01/10  21:00:00,6.4875,15.99998783,29.14841072,442.9463463000001,-1.639324906
 01/10  22:00:00,6.05,15.99997666,29.69953251,424.10263939999993,-0.672854122
 01/10  23:00:00,5.775,15.99997003,30.42616946,416.3100967,-0.670549818
 01/10  24:00:00,5.575,13.58985284,36.74745221,413.0589139,-0.839101062
 01/11  01:00:00,5.375,12.85923301,39.9255498,411.5778305,-0.9899290629999999
 01/11  02:00:00,5.2375,12.74667645,41.40361286,411.09783319999997,-1.005557976
 01/11  03:00:00,5.0125,12.63959574,42.54160535,410.92589869999995,-1.01776508
 01/11  04:00:00,4.7125,12.51328601,43.26143112,410.8643137,-1.0342017559999999
 01/11  05:00:00,4.35,12.37540377,43.38347708,410.84226789999997,-1.0531694759999999
 01/11  06:00:00,3.95,12.22538714,42.96371331,410.83438160000003,-1.0761104559999999
 01/11  07:00:00,3.6125,12.08877354,42.2155872,410.83156349999996,-1.0993418959999999
 01/11  08:00:00,3.4375,15.71714469,32.4601737,410.8305914,-1.799935073
 01/11  09:00:00,4.275,15.99999443,31.51107227,410.8302313,-1.6670736169999998
 01/11  10:00:00,5.7375,16.63895796,33.92327476,606.1276274,-1.6050495480000002
 01/11  11:00:00,6.8,16.79793015,36.44090079,724.9248252,-1.5429653669999999
 01/11  12:00:00,7.35,16.99298129,36.66302429,755.0432686,-1.5201212640000001
 01/11  13:00:00,7.625,16.76656935,36.00303023,721.3642217,-1.527534291
 01/11  14:00:00,7.825,16.89967053,34.22913693,705.5304143,-1.532344975
 01/11  15:00:00,8.0875,17.10906529,32.92582126,711.3548999,-1.506327245
 01/11  16:00:00,8.45,17.64956091,32.37068521,765.3410744,-1.455419286
 01/11  17:00:00,8.5375,17.53610285,32.87666781,773.3269449000001,-1.4434752
 01/11  18:00:00,8.3125,16.92393179,33.10454329,688.2485815,-1.4914187669999999
 01/11  19:00:00,7.95,16.25024213,33.28587476,575.8021207,-1.569231614
 01/11  20:00:00,7.4875,16.00600197,33.04441061,488.6011862,-1.616118348
 01/11  21:00:00,7.05,16.00000242,33.06477447,443.0368138,-1.6204436759999998
 01/11  22:00:00,6.7125,15.99997097,33.69698012,424.1553847,-0.6526774470000001
 01/11  23:00:00,6.475,15.9999643,34.53467385,416.33938870000003,-0.64872821
 01/11  24:00:00,6.275,13.76500815,41.15174941,413.0743639,-0.803544393
 01/12  01:00:00,6.075,13.08270705,44.39895889,411.58450310000006,-0.943187665
 01/12  02:00:00,5.875,12.96557942,46.01816647,411.1006826,-0.9577718209999999
 01/12  03:00:00,5.6125,12.85432142,47.49811242,410.92706560000005,-0.9693415240000001
 01/12  04:00:00,5.25,12.72300423,48.63665252,410.86478,-0.983504803
 01/12  05:00:00,4.85,12.57928111,49.28111236,410.8424495,-1.001707718
 01/12  06:00:00,4.45,12.43340873,49.69283876,410.8344519,-1.021483052
 01/12  07:00:00,4.1125,12.29908609,49.90706204,410.8315905,-1.04150011
 01/12  08:00:00,3.9375,15.73154116,39.64620765,410.8306025,-1.754710445
 01/12  09:00:00,4.15,16.00000327,38.66149111,410.8302359,-1.628316329
 01/12  10:00:00,4.675,16.45514286,40.45106151,602.7421741,-1.581454312
 01/12  11:00:00,5.275,16.41806694,42.57938393,720.4367056,-1.547719883
 01/12  12:00:00,5.875,16.57570825,42.6023002,752.5805522999999,-1.5358998130000001
 01/12  13:00:00,6.5375,16.425686900000002,42.44688927,719.8857647000001,-1.5370240780000002
 01/12  14:00:00,7.2375,16.70911143,41.5062482,704.7158007,-1.523809339
 01/12  15:00:00,8.0,17.0430234,41.0874299,711.0013131000001,-1.4843052230000002
 01/12  16:00:00,8.675,17.65863862,41.26247902,766.2430512999999,-1.422502919
 01/12  17:00:00,8.8375,17.60698704,42.66383948,774.5871557,-1.3943249030000002
 01/12  18:00:00,8.6125,16.98675592,43.59915033,688.9041096,-1.443475913
 01/12  19:00:00,8.1875,16.31251657,43.99717739,576.1465437999999,-1.5191322859999998
 01/12  20:00:00,7.75,15.99041183,43.82258259,488.78630210000006,-1.572193709
 01/12  21:00:00,7.35,15.99999095,43.36204829,443.1374045,-1.577704432
 01/12  22:00:00,7.0125,16.00001097,43.103368100000004,424.20596919999997,-0.613749943
 01/12  23:00:00,6.8375,16.00000408,42.92925454,416.3641481,-0.615056321
 01/12  24:00:00,6.675,13.83939452,49.38025506,413.0838193,-0.768441543
 01/13  01:00:00,6.5375,13.19781413,51.43799301,411.5893795,-0.90631594
 01/13  02:00:00,6.3125,13.08493443,51.69462489,411.1027309,-0.9231962890000001
 01/13  03:00:00,5.95,12.94527023,51.70900591,410.9278794,-0.9434645490000001
 01/13  04:00:00,5.425,12.76973982,51.82544509,410.8650903,-0.9667218040000001
 01/13  05:00:00,4.825,12.57210518,51.88646908,410.84256139999997,-0.993896922
 01/13  06:00:00,4.1625,12.35971877,52.03182878,410.83448960000004,-1.022173314
 01/13  07:00:00,3.65,12.17241632,52.06817718,410.83160219999996,-1.050747665
 01/13  08:00:00,3.375,15.68868437,41.19859473,410.830606,-1.759639362
 01/13  09:00:00,3.7375,15.999986100000001,40.47251018,410.8302369,-1.623539974
 01/13  10:00:00,4.6875,16.4399856,43.14081487,602.6537282,-1.5757161169999998
 01/13  11:00:00,5.725,16.51491585,46.35177378,720.4784022999999,-1.528162066
 01/13  12:00:00,6.6625,16.78442971,47.26513117,752.853072,-1.498546212
 01/13  13:00:00,7.5,16.70990056,47.70944511,720.3555765,-1.487263819
 01/13  14:00:00,8.175,16.99571385,46.76915521,705.1907522999999,-1.4711323109999999
 01/13  15:00:00,8.65,17.24460033,45.80679838,711.3687438999999,-1.4403514469999998
 01/13  16:00:00,8.925,17.73738636,44.86754339,765.4787834,-1.3945348380000002
 01/13  17:00:00,9.0,17.62940656,44.9239727,773.5177834,-1.382674735
 01/13  18:00:00,8.875,17.03203468,44.65426456,688.5076617000001,-1.436861224
 01/13  19:00:00,8.55,16.39666806,43.9330902,576.0717145,-1.512521517
 01/13  20:00:00,8.15,16.01035299,42.94399113,488.8260039,-1.5718466309999999
 01/13  21:00:00,7.8125,15.99994233,41.79240153,443.1948546,-1.58599456
 01/13  22:00:00,7.6375,16.0000092,41.42438583,424.2522223,-0.623310841
 01/13  23:00:00,7.475,15.99999275,41.48267297,416.3946517,-0.623405737
 01/13  24:00:00,7.15,13.93162674,47.55883767,413.0998556,-0.7690131179999999
 01/14  01:00:00,6.75,13.24085328,49.50787655,411.5955955,-0.908256785
 01/14  02:00:00,6.2875,13.06047545,49.87764577,411.10502710000003,-0.93366668
 01/14  03:00:00,5.85,12.89231827,50.15031185,410.9286915,-0.9580602020000001
 01/14  04:00:00,5.45,12.74385539,50.43493248,410.8653817,-0.97884959
 01/14  05:00:00,5.175,12.62632787,50.94713819,410.842675,-0.9964018929999999
 01/14  06:00:00,4.975,12.53164053,51.97572186,410.834539,-1.0087018970000001
 01/14  07:00:00,4.8375,12.45198921,53.133030000000005,410.831625,-1.018980108
 01/14  08:00:00,4.7375,15.75421699,43.45979714,410.830617,-1.736016726
 01/14  09:00:00,4.7,15.99998734,43.10653207,410.8302422,-1.614122917
 01/14  10:00:00,4.575,16.41541466,44.94224576,602.5987822000001,-1.568607576
 01/14  11:00:00,4.375,16.15039052,47.31980182,720.0169994,-1.556814855
 01/14  12:00:00,4.3625,16.08299463,47.38945559,751.780322,-1.5732441330000002
 01/14  13:00:00,4.65,16.00723821,46.68846539,718.7233891,-1.579155549
 01/14  14:00:00,5.05,16.01683573,46.38812801,703.3963669,-1.582815972
 01/14  15:00:00,5.45,16.16438598,46.40450083,709.5812940000001,-1.5677472159999999
 01/14  16:00:00,5.725,16.69372798,46.26211336,763.6256486000001,-1.5177322640000002
 01/14  17:00:00,5.8,16.58240357,47.43809803,771.4509860000001,-1.499747137
 01/14  18:00:00,5.7375,16.05057017,48.21642974,686.4901432999999,-1.549851214
 01/14  19:00:00,5.6375,16.00014319,46.89248213,574.3441115,-1.576013444
