Datetime,Outsides_tem,Temperature,Related_humidity,CO2,PMV
 01/04  06:00:00,3.25,12.38543221,51.4727319,410.8300519,-0.9950272809999999
 01/04  07:00:00,2.9125,12.24135944,51.83758335,410.8300185,-1.016737502
 01/04  08:00:00,2.7375,17.17830758,37.50877356,410.8300048,-1.63118008
 01/04  09:00:00,3.075,18.00005592,35.05557806,410.83000069999997,-1.396558838
 01/04  10:00:00,4.1125,18.00045628,37.91848709,573.0083768999999,-1.37621234
 01/04  11:00:00,5.5375,18.00128972,39.26890942,616.439905,-1.3580706230000001
 01/04  12:00:00,7.225,18.00163361,39.10607433,615.1319197,-1.3507995659999998
 01/04  13:00:00,9.025,18.00181456,37.74536465,575.8031187000001,-1.34293723
 01/04  14:00:00,10.6375,17.74167311,37.2046224,571.762704,-1.352098552
 01/04  15:00:00,12.0125,17.72980648,36.43399749,580.5908115,-1.367480452
 01/04  16:00:00,12.875,18.38392119,36.31470293,625.3617433999999,-1.312440875
 01/04  17:00:00,12.7875,18.2268741,38.47958661,616.9567784,-1.294399675
 01/04  18:00:00,11.85,17.54883844,40.97241697,545.1695248999999,-1.35197479
 01/04  19:00:00,10.275,17.99723848,39.95970883,471.64112360000007,-1.3297645820000001
 01/04  20:00:00,8.475,18.00022623,39.52076978,427.43627639999994,-1.324922307
 01/04  21:00:00,6.675,18.00030272,38.75020534,413.82165219999996,-1.326603269
 01/04  22:00:00,5.125,18.00038596,37.5715195,411.36629460000006,-0.36535610700000004
 01/04  23:00:00,3.975,18.00038283,36.26386809,410.92576660000003,-0.369710265
 01/04  24:00:00,3.1625,14.03428832,45.50212552,410.8565704,-0.647704945
 01/05  01:00:00,2.525,12.68774918,47.95758849,410.8386348,-0.9229777290000001
 01/05  02:00:00,1.9875,12.44786574,47.31519744,410.833059,-0.964545283
 01/05  03:00:00,1.4875,12.24381512,46.57660569,410.83108250000004,-0.9982446970000001
 01/05  04:00:00,0.925,12.03215814,45.72461104,410.8303826,-1.032166747
 01/05  05:00:00,0.325,11.80891457,44.90495339,410.830135,-1.068220476
 01/05  06:00:00,-0.2125,11.59951741,43.87882726,410.8300476,-1.1034878129999999
 01/05  07:00:00,-0.65,11.41370362,42.52333179,410.8300167,-1.137211529
 01/05  08:00:00,-0.8625,16.90183923,28.73805516,410.8300043,-1.719459769
 01/05  09:00:00,0.35,17.99945069,26.49348164,410.8300006,-1.434840885
 01/05  10:00:00,2.85,17.99984393,31.29775522,572.8539959,-1.405436695
 01/05  11:00:00,5.4,18.00063451,34.91276527,616.3056896,-1.373524949
 01/05  12:00:00,7.675,17.96693886,36.56196139,615.1525267000001,-1.358556616
 01/05  13:00:00,9.5625,17.96877086,35.9917291,576.2585048999999,-1.358266644
 01/05  14:00:00,11.075,17.74674724,35.26329566,571.6911607999999,-1.3754419869999999
 01/05  15:00:00,12.1625,17.69841343,34.54649207,580.5771152000001,-1.38964448
 01/05  16:00:00,12.75,18.410692899999997,34.30626247,625.2540859000001,-1.309161821
 01/05  17:00:00,12.5875,18.19633035,36.89986722,616.7996372,-1.298238561
 01/05  18:00:00,11.65,17.62846093,39.65070184,545.4663855,-1.35638253
 01/05  19:00:00,10.2,17.998395600000002,39.68576186,471.3870493,-1.331980043
 01/05  20:00:00,8.475,17.99998417,40.01904337,427.38088830000004,-1.32409652
 01/05  21:00:00,6.7375,18.00019275,39.670615999999995,413.8097335,-1.3237432740000001
 01/05  22:00:00,5.2875,18.0003268,38.71564911,411.363924,-0.36157373299999995
 01/05  23:00:00,4.175,18.00036726,37.52168966,410.9253211,-0.365719402
 01/05  24:00:00,3.3,14.05644152,46.87554124,410.8564493,-0.642406157
 01/06  01:00:00,2.6875,12.72206523,48.90773984,410.8385987,-0.9178523140000001
 01/06  02:00:00,2.1875,12.49715759,47.85006207,410.83304780000003,-0.957964019
 01/06  03:00:00,1.6875,12.29036138,46.92260126,410.8310791,-0.993290977
 01/06  04:00:00,1.1875,12.09080506,46.207500599999996,410.8303816,-1.026392212
 01/06  05:00:00,0.625,11.88090909,45.65268334,410.8301348,-1.059281018
 01/06  06:00:00,0.15,11.68587704,45.19001151,410.8300476,-1.091952176
 01/06  07:00:00,-0.25,11.51462661,44.73201265,410.8300168,-1.120449428
 01/06  08:00:00,-0.4625,16.8820485,31.13034897,410.8300043,-1.709654019
 01/06  09:00:00,-0.1875,17.99927999,28.49646481,410.8300006,-1.4259731119999999
 01/06  10:00:00,0.8125,18.00025065,31.8318169,572.3962783,-1.403812819
 01/06  11:00:00,2.55,18.0007952,34.23059201,615.1907438,-1.3822659430000002
 01/06  12:00:00,4.675,18.00087746,35.8204148,613.8851879,-1.36902247
 01/06  13:00:00,6.9375,18.000777199999998,36.84798843,574.7726922999999,-1.3592876390000002
 01/06  14:00:00,9.05,17.94087514,38.56286245,571.0989084,-1.346628345
 01/06  15:00:00,10.8,17.47088889,41.34588568,579.7494807999999,-1.3677051740000001
 01/06  16:00:00,11.8375,17.94720986,42.1148789,624.7901297000001,-1.331228148
 01/06  17:00:00,11.85,17.87635011,43.18567115,616.3575202000001,-1.301472389
 01/06  18:00:00,11.1375,17.782756,42.68193914,546.1497206,-1.326369916
 01/06  19:00:00,9.9875,17.9991865,40.81325602,471.17068880000005,-1.326323619
 01/06  20:00:00,8.5625,18.00058191,39.29204048,427.3163964,-1.329315744
 01/06  21:00:00,7.1875,18.00037127,38.07767302,413.7966772,-1.334435351
 01/06  22:00:00,6.075,18.0003352,37.05785367,411.36197830000003,-0.37281892200000005
 01/06  23:00:00,5.2,18.00027467,36.0990155,410.9251289,-0.375969713
 01/06  24:00:00,4.4625,14.28325942,44.99724065,410.8564566,-0.633695272
 01/07  01:00:00,3.8875,13.01011347,47.64133195,410.8386387,-0.891500883
 01/07  02:00:00,3.3875,12.79325513,47.59309834,410.8330729,-0.926605235
 01/07  03:00:00,2.825,12.58272233,47.53942886,410.8310918,-0.9575138940000001
 01/07  04:00:00,2.1625,12.35395963,47.29430596,410.83038730000004,-0.990505947
 01/07  05:00:00,1.4,12.10004334,46.92072774,410.8301371,-1.027245793
 01/07  06:00:00,0.6625,11.84626793,46.572018799999995,410.8300485,-1.065505667
 01/07  07:00:00,0.0875,11.62994206,45.93521372,410.8300171,-1.100444574
 01/07  08:00:00,-0.225,16.93060088,31.820617499999997,410.83000439999995,-1.696720515
 01/07  09:00:00,0.2,17.9993512,29.48105921,410.8300006,-1.4204766819999999
 01/07  10:00:00,1.3125,18.00019582,33.19792531,572.2451797,-1.396364454
 01/07  11:00:00,2.675,18.00091195,35.39394729,614.8982637,-1.3744434319999999
 01/07  12:00:00,4.1375,18.00120977,36.05293012,613.3933775,-1.365788724
 01/07  13:00:00,5.7,18.00129462,35.44122045,574.1506285,-1.3635452080000001
 01/07  14:00:00,7.3625,18.00121387,35.27612024,570.4797022000001,-1.356326251
 01/07  15:00:00,9.1875,17.85239389,36.28925957,578.70947,-1.356879364
 01/07  16:00:00,10.7125,17.60485407,39.24503577,624.335533,-1.371128725
 01/07  17:00:00,11.0125,17.42928282,41.16556287,615.7588157,-1.3768510090000001
 01/07  18:00:00,10.4,17.98771275,39.45327232,543.7555938999999,-1.342580475
 01/07  19:00:00,9.4125,18.00057649,38.75096349,471.0550381,-1.333697561
 01/07  20:00:00,8.25,18.00019867,38.19957572,427.5548843,-1.337827422
 01/07  21:00:00,7.05,18.00014119,37.82998949,413.8327091,-1.33870761
 01/07  22:00:00,5.975,18.00019734,37.26552564,411.3672999,-0.375587072
 01/07  23:00:00,5.1625,18.00011753,36.77804379,410.9258816,-0.37728672700000004
 01/07  24:00:00,4.4625,14.25873633,46.37917604,410.8566417,-0.635375251
 01/08  01:00:00,3.8875,12.97201187,49.53662728,410.8387005,-0.8942369370000001
 01/08  02:00:00,3.3875,12.74756906,49.77318122,410.8330954,-0.9297608490000001
 01/08  03:00:00,2.825,12.53311281,49.77429672,410.8311,-0.961390318
 01/08  04:00:00,2.225,12.31460677,49.43460952,410.8303903,-0.994330343
 01/08  05:00:00,1.625,12.09830577,48.87013025,410.8301383,-1.027960112
 01/08  06:00:00,1.025,11.88296323,48.38577556,410.83004889999995,-1.061157757
 01/08  07:00:00,0.55,11.69024197,47.68766411,410.8300173,-1.093743904
 01/08  08:00:00,0.3375,16.94709605,33.234974900000005,410.8300045,-1.692196544
 01/08  09:00:00,0.6125,17.99951147,30.49413137,410.8300006,-1.420179024
 01/08  10:00:00,1.6125,18.0003335,33.56530363,572.3221196000001,-1.399232099
 01/08  11:00:00,3.2875,18.00094711,35.57060438,615.1210863,-1.3787951840000001
 01/08  12:00:00,5.4375,18.00097917,36.81168754,613.8237525000001,-1.3664963419999998
 01/08  13:00:00,7.8,18.00088865,37.67530266,574.7554934,-1.3500125280000002
 01/08  14:00:00,10.2625,17.71908306,40.03247246,570.9808749,-1.34795748
 01/08  15:00:00,12.575,17.80160391,42.68598439,579.9870137999999,-1.360751889
 01/08  16:00:00,14.2125,18.89079142,44.08793411,624.6115937999999,-1.2302423409999999
 01/08  17:00:00,14.3875,18.89442097,47.04418514,616.1034997,-1.180804704
 01/08  18:00:00,13.325,18.04621794,49.74032388,544.1587246,-1.244992608
 01/08  19:00:00,11.6125,17.98173473,48.58815513,471.3925501,-1.291018238
 01/08  20:00:00,9.7125,18.00070937,46.73395571,427.6784581,-1.29173683
 01/08  21:00:00,7.9375,18.00064695,44.93690006,413.8630833,-1.299389685
 01/08  22:00:00,6.6125,18.00052193,43.27173208,411.3736275,-0.34112218899999996
 01/08  23:00:00,5.7625,18.00040513,41.93238024,410.92715150000004,-0.345558989
 01/08  24:00:00,5.3125,14.48562229,51.66600036,410.857042,-0.589880363
 01/09  01:00:00,5.1375,13.35444534,54.83276618,410.8388582,-0.825943595
 01/09  02:00:00,5.0375,13.24974586,54.69783057,410.8331637,-0.8469008840000001
 01/09  03:00:00,4.875,13.14943069,54.23025556,410.8311298,-0.8651781359999999
 01/09  04:00:00,4.55,13.0172631,53.38657158,410.8304032,-0.887338788
 01/09  05:00:00,4.0875,12.85384339,52.115894399999995,410.83014380000003,-0.9144776579999999
 01/09  06:00:00,3.5875,12.67570498,50.57146532,410.8300512,-0.945442563
 01/09  07:00:00,3.15,12.506832800000002,48.98022001,410.8300182,-0.976844688
 01/09  08:00:00,2.9375,17.32365819,34.65221072,410.8300048,-1.60367836
 01/09  09:00:00,4.525,17.99935921,33.69742859,410.83000069999997,-1.38995758
 01/09  10:00:00,7.0625,17.90752388,40.9548494,569.9525902,-1.356676341
 01/09  11:00:00,8.6875,17.88014214,47.16114745,618.4175071000001,-1.326329664
 01/09  12:00:00,9.1625,17.78929942,49.86689194,614.9356698,-1.319022852
 01/09  13:00:00,8.8875,18.00015777,48.45701878,575.0799327999999,-1.300531919
 01/09  14:00:00,8.325,18.00184279,46.95917108,570.2742142999999,-1.300041191
 01/09  15:00:00,7.975,18.00161998,45.97977817,578.1365672000001,-1.303393756
 01/09  16:00:00,8.025,17.78148762,47.43478692,621.0845851,-1.316374778
 01/09  17:00:00,8.0375,17.99977231,47.69939147,614.3540687999999,-1.299060798
 01/09  18:00:00,7.875,18.00098991,47.39785593,542.0659368,-1.2941216290000002
 01/09  19:00:00,7.675,18.00049057,46.82686486,470.73165520000003,-1.2974710520000001
 01/09  20:00:00,7.475,18.00029774,46.14619545,427.39319639999997,-1.300530267
 01/09  21:00:00,7.3375,18.00026836,45.37246515,413.7923228,-1.303665501
 01/09  22:00:00,7.3,18.00038999,44.38417757,411.3597157,-0.34242640799999996
 01/09  23:00:00,7.3625,18.00060365,42.83929923,410.9247334,-0.348214257
 01/09  24:00:00,7.4625,14.88952551,50.24929689,410.85641400000003,-0.567942857
 01/10  01:00:00,7.5,13.90205276,50.68788401,410.838732,-0.7816938529999999
 01/10  02:00:00,7.4375,13.8066314,48.17968459,410.83313880000003,-0.80983004
 01/10  03:00:00,7.2125,13.69680354,46.16799817,410.83112819999997,-0.8344654029999999
 01/10  04:00:00,6.725,13.52960103,45.03397542,410.8304052,-0.861344167
 01/10  05:00:00,6.0625,13.31348921,44.90821251,410.8301453,-0.891532445
 01/10  06:00:00,5.3625,13.08353393,45.60167381,410.830052,-0.921337745
 01/10  07:00:00,4.7875,12.87925129,46.81865717,410.8300186,-0.94784051
 01/10  08:00:00,4.475,17.37885435,35.89266486,410.83000489999995,-1.589711712
 01/10  09:00:00,4.7125,17.99940027,35.46742609,410.8300008,-1.387498907
 01/10  10:00:00,5.275,18.00026942,39.36502557,572.5399963,-1.363127485
 01/10  11:00:00,5.75,18.00149003,40.55370754,615.5301864,-1.346242497
 01/10  12:00:00,6.025,18.0020896,39.09164556,613.7886070000001,-1.346397492
 01/10  13:00:00,6.2875,18.00225356,35.76949891,574.1947028,-1.35689858
 01/10  14:00:00,6.5875,18.00220204,32.58427722,570.1743604,-1.3696990390000001
 01/10  15:00:00,6.95,18.00216528,29.80354977,578.1330614,-1.38053126
 01/10  16:00:00,7.4125,17.93281756,28.69156484,622.1751345,-1.388411535
 01/10  17:00:00,7.7875,18.00145211,27.69323163,614.6323928999999,-1.390733246
 01/10  18:00:00,7.775,18.00126691,26.49164496,542.5552932,-1.39255833
 01/10  19:00:00,7.45,18.0006274,25.3499701,470.95820030000004,-1.399087056
 01/10  20:00:00,6.9875,18.000048100000004,24.98303724,427.4679594,-1.4022598780000002
 01/10  21:00:00,6.4875,17.99976809,25.52659439,413.80874900000003,-1.400000401
 01/10  22:00:00,6.05,17.99976289,26.29069836,411.36253,-0.431227572
 01/10  23:00:00,5.775,17.99974209,27.05488202,410.925094,-0.42716619
 01/10  24:00:00,5.575,14.47072593,34.96788872,410.8564859,-0.665662313
 01/11  01:00:00,5.375,13.31338699,38.83644933,410.8386883,-0.897594894
 01/11  02:00:00,5.2375,13.18035289,40.27462319,410.8331067,-0.9178848359999999
 01/11  03:00:00,5.0125,13.06027659,41.39676529,410.8311107,-0.932882799
 01/11  04:00:00,4.7125,12.92398333,42.11637491,410.8303968,-0.9514494729999999
 01/11  05:00:00,4.35,12.77766278,42.25419229999999,410.8301417,-0.972217902
 01/11  06:00:00,3.95,12.62021018,41.86290118,410.83005049999997,-0.996753177
 01/11  07:00:00,3.6125,12.47670019,41.15063092,410.830018,-1.021452935
 01/11  08:00:00,3.4375,17.34561492,29.21430108,410.83000469999996,-1.639786821
 01/11  09:00:00,4.275,17.99963556,27.68127333,410.83000069999997,-1.430021505
 01/11  10:00:00,5.7375,18.00018503,31.58804389,572.9830904,-1.405020069
 01/11  11:00:00,6.8,18.00124311,33.561717200000004,616.4501673,-1.384216144
 01/11  12:00:00,7.35,18.00170594,33.42738055,614.8640042999999,-1.37618893
 01/11  13:00:00,7.625,18.00185499,31.69612186,575.1695446,-1.379768865
 01/11  14:00:00,7.825,18.0017153,30.17654077,571.0112884,-1.38407297
 01/11  15:00:00,8.0875,18.001554300000002,29.38080598,578.9292545,-1.3787216430000002
 01/11  16:00:00,8.45,17.80584299,30.19850119,622.1092855,-1.387448566
 01/11  17:00:00,8.5375,17.94053133,29.97976088,615.7754382999999,-1.381628378
 01/11  18:00:00,8.3125,18.00075772,29.20236397,542.9522825,-1.376199325
 01/11  19:00:00,7.95,18.00042404,28.71568031,471.2102966,-1.3798516140000001
 01/11  20:00:00,7.4875,18.00004433,28.58108926,427.56988380000007,-1.382740745
 01/11  21:00:00,7.05,17.99977982,29.01759849,413.8376695,-1.380634845
 01/11  22:00:00,6.7125,17.99971949,29.85828431,411.36977060000004,-0.410506363
 01/11  23:00:00,6.475,17.99970635,30.72709914,410.92678,-0.404724446
 01/11  24:00:00,6.275,14.64478711,39.17099589,410.8569733,-0.6298313170000001
 01/12  01:00:00,6.075,13.54190721,43.17904231,410.8388866,-0.849808881
 01/12  02:00:00,5.875,13.40458451,44.75120914,410.833183,-0.869080236
 01/12  03:00:00,5.6125,13.28072867,46.20539841,410.83113960000003,-0.883366834
 01/12  04:00:00,5.25,13.13958268,47.33372993,410.8304077,-0.8996295
 01/12  05:00:00,4.85,12.98759273,47.98198246,410.8301457,-0.919600988
 01/12  06:00:00,4.45,12.83430402,48.40345279,410.830052,-0.940961215
 01/12  07:00:00,4.1125,12.693105000000001,48.63203079,410.8300186,-0.9624387259999999
 01/12  08:00:00,3.9375,17.33040864,35.83616853,410.83000489999995,-1.596917411
 01/12  09:00:00,4.15,17.99974948,33.98537069,410.8300008,-1.3906539690000002
 01/12  10:00:00,4.675,18.00044927,37.02480358,572.8644377,-1.370485722
 01/12  11:00:00,5.275,18.00130447,38.32111351,616.0627242,-1.354223494
 01/12  12:00:00,5.875,18.00150155,38.22739152,614.4223441,-1.34903034
 01/12  13:00:00,6.5375,18.00138008,37.37260772,574.8329894999999,-1.348932896
 01/12  14:00:00,7.2375,18.00119748,37.24018576,570.8290907,-1.34710201
 01/12  15:00:00,8.0,18.00116734,37.63354691,578.8679883,-1.342524175
 01/12  16:00:00,8.675,17.76639743,39.74558621,622.4571197,-1.3507722530000001
 01/12  17:00:00,8.8375,17.84518631,40.43616499,616.3098923,-1.344100275
 01/12  18:00:00,8.6125,17.99860348,39.31675802,542.7567994,-1.332378903
 01/12  19:00:00,8.1875,18.00058823,38.38358745,471.198471,-1.334601809
 01/12  20:00:00,7.75,18.00013065,37.91740887,427.5756789,-1.337915195
 01/12  21:00:00,7.35,17.99999691,37.90241771,413.84097349999996,-1.337200243
 01/12  22:00:00,7.0125,18.00004952,37.81153951,411.37079680000005,-0.37159102899999996
 01/12  23:00:00,6.8375,18.00000186,37.72817388,410.92705750000005,-0.37148046100000004
 01/12  24:00:00,6.675,14.73124657,46.64863295,410.8570802,-0.593862215
 01/13  01:00:00,6.5375,13.66831187,49.87033206,410.8389316,-0.8110263059999999
 01/13  02:00:00,6.3125,13.53530601,50.19218537,410.83320249999997,-0.83229637
 01/13  03:00:00,5.95,13.38327139,50.24788148,410.8311475,-0.8551617429999999
 01/13  04:00:00,5.425,13.19818568,50.39146131,410.8304108,-0.880471743
 01/13  05:00:00,4.825,12.99266571,50.47489922,410.8301468,-0.909356975
 01/13  06:00:00,4.1625,12.77317306,50.63766106,410.8300524,-0.9391836370000001
 01/13  07:00:00,3.65,12.57923249,50.69312923,410.8300187,-0.9691960490000001
 01/13  08:00:00,3.375,17.31573136,37.20576627,410.83000489999995,-1.597948199
 01/13  09:00:00,3.7375,17.99983663,35.70002589999999,410.83000069999997,-1.384293327
 01/13  10:00:00,4.6875,18.00008708,39.7333438,572.7240337999999,-1.3606569290000001
 01/13  11:00:00,5.725,18.00090154,42.44732739,615.9080676,-1.33807239
 01/13  12:00:00,6.6625,18.00126618,43.4369652,614.3477901,-1.327417933
 01/13  13:00:00,7.5,18.00133607,43.08842127,574.83125,-1.324465556
 01/13  14:00:00,8.175,18.00143916,42.74574239,570.8247619,-1.3230977990000001
 01/13  15:00:00,8.65,18.00162467,42.16589764,578.8148083,-1.32254638
 01/13  16:00:00,8.925,17.77721438,42.86389953,622.2837171,-1.336097579
 01/13  17:00:00,9.0,17.84703829,41.97471486,616.0839675,-1.338455138
 01/13  18:00:00,8.875,17.99897445,39.76719194,542.6270295,-1.332428177
 01/13  19:00:00,8.55,18.00089411,38.00664469,471.1513931,-1.338270728
 01/13  20:00:00,8.15,18.00043967,36.71635376,427.56601860000006,-1.34469571
 01/13  21:00:00,7.8125,18.00009834,36.17419952,413.8400252,-1.347579956
 01/13  22:00:00,7.6375,17.999955,36.22645084,411.37099680000006,-0.38216936100000004
 01/13  23:00:00,7.475,17.99988071,36.50552912,410.9271952,-0.379947693
 01/13  24:00:00,7.15,14.82015683,44.9966146,410.8571502,-0.594708719
 01/14  01:00:00,6.75,13.70915014,48.02694755,410.8389645,-0.81331075
 01/14  02:00:00,6.2875,13.50934873,48.43983986,410.8332151,-0.8430771440000001
 01/14  03:00:00,5.85,13.32925768,48.73885759,410.8311519,-0.8700180190000001
 01/14  04:00:00,5.45,13.17119725,49.04397736,410.83041230000003,-0.892851398
 01/14  05:00:00,5.175,13.045262800000001,49.56816077,410.8301475,-0.912177837
 01/14  06:00:00,4.975,12.94274811,50.594322399999996,410.83005269999995,-0.926108767
 01/14  07:00:00,4.8375,12.85576459,51.74512244,410.83001889999997,-0.937910075
 01/14  08:00:00,4.7375,17.35039979,39.39964491,410.83000499999997,-1.576976505
 01/14  09:00:00,4.7,17.99964224,38.08908495,410.8300008,-1.3745617280000002
 01/14  10:00:00,4.575,18.00052068,41.05235409,572.6758502,-1.354928488
 01/14  11:00:00,4.375,18.001405300000002,41.87551141,615.5624936,-1.341787859
 01/14  12:00:00,4.3625,18.00150293,41.36623524,613.6832311000001,-1.340134982
 01/14  13:00:00,4.65,18.00130661,40.32447349,574.0347195,-1.342039017
 01/14  14:00:00,5.05,18.00102565,40.24481279,570.0234136,-1.341488676
 01/14  15:00:00,5.45,18.0010045,40.79228284,577.9445912000001,-1.336522935
 01/14  16:00:00,5.725,18.00118051,42.0987152,622.5891181,-1.3279849959999999
 01/14  17:00:00,5.8,18.00134221,42.56063344,613.6078974,-1.322978253
 01/14  18:00:00,5.7375,18.00107891,41.69371148,541.9837876,-1.325918943
 01/14  19:00:00,5.6375,18.00060277,40.51535919,470.6638816000001,-1.33226092
